RMSE,R2,coeff
11.960377187983982,-0.5563669188425284,0.43658686730981916
18.024032035326226,-1.8454094980481681,0.7015033225401125
8.720147997208336,0.7817488730132827,0.906700438849605
10.698964830644446,-0.2782430249064256,0.8305238679955996
6.602888624863724,0.8741097307675886,0.9618373285598016
47.18478047047359,-7.58497500162831,0.6436256721175307
5.571109249339943,0.7195756833136511,0.9658613274248402
11.192765424630414,-0.5295082355707941,0.8268872029101156
5.8028473584003555,0.8974839752022078,0.9695587683160701
12.40375822118498,0.23397334571831685,0.9658240501979789
