RMSE,R2
17.96454203381342,0.31096159210310487
13.581286762620422,0.6214426595055572
14.880464174868756,0.3987424735182368
10.859111500211556,0.7121067480144964
12.91063065459147,0.6423099163884927
11.969459159924526,0.7293696678500824
12.721867917696223,0.6902105526382821
15.797369249485369,0.4060231511072793
11.138868748996043,0.715199961696405
17.627848614537452,0.336497619878921
