RMSE,R2,coeff
13.800888658179531,0.42897166128201414,0.7296799934111635
25.205244310068927,-1.5291799051768642,0.5544375904180113
12.87238679090717,0.4834823412238328,0.7916361081749985
16.137446719822307,0.13765201068396493,0.5815493104317004
38.431488298898714,-3.8378190766020177,0.07731392870953355
11.76249593645028,0.334893410166618,0.7668496631906546
38.85211180908692,-6.71589427542425,0.6859377633334024
5.902910672829905,0.7299078484752495,0.9138631295617706
23.616703660121615,-0.5018081912365173,0.9360328620955909
13.169002350348718,0.44337656225228295,0.931033948518816
