DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-8.50622
,0.1,-9.17639
,0.2,-9.76966
,0.3,-12.0493
,0.4,-13.8456
,0.5,-16.2736
,0.6,-14.6641
,0.7,-17.3228
,0.8,-14.9113
,0.9,-23.3818
,1,-27.6335
,1.1,-27.0293
,1.2,-31.325
,1.3,-32.8631
,1.4,-34.2803
,1.5,-34.2144
,1.6,-34.2748
,1.7,-35.4723
,1.8,-33.4563
,1.9,-29.3529
,2,-25.9197
,2.1,-22.2887
,2.2,-19.1026
,2.3,-17.7568
,2.4,-16.2077
,2.5,-16.5373
,2.6,-14.6147
,2.7,-8.61608
,2.8,-9.12146
,2.9,-6.70445
,3,-6.66051
,3.1,-2.66146
,3.2,-3.1888
,3.3,-7.95141
,3.4,-11.2968
,3.5,-15.8341
,3.6,-18.4269
,3.7,-22.3546
,3.8,-20.8769
,3.9,-28.7322
,4,-26.2108
,4.1,-23.9256
,4.2,-29.4353
,4.3,-33.4673
,4.4,-32.6873
,4.5,-35.736
,4.6,-38.2794
,4.7,-31.8853
,4.8,-37.2137
,4.9,-27.2161
,5,-26.3591
,5.1,-23.6784
,5.2,-19.619
,5.3,-15.5265
,5.4,-13.8896
,5.5,-12.291
,5.6,-11.8461
,5.7,-2.01326
,5.8,-2.01326
,5.9,-9.40161
,6,-2.78231
,6.1,-1.85944
,6.2,-0.77179
,6.3,-4.86423
,6.4,-1.21124
,6.5,-5.37509
,6.6,-7.61632
,6.7,-8.83582
,6.8,-9.76416
,6.9,-9.094
,7,-13.9225
,7.1,-12.7854
,7.2,-11.9065
,7.3,-16.0099
,7.4,-15.7902
,7.5,-16.367
,7.6,-19.1081
,7.7,-21.8217
,7.8,-19.8442
,7.9,-22.6897
,8,-24.464
,8.1,-22.8984
,8.2,-19.9321
,8.3,-17.3228
,8.4,-21.4921
,8.5,-20.6352
,8.6,-14.6202
,8.7,-13.8401
