DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-7.81957
,0.1,-14.6586
,0.2,-5.96287
,0.3,-12.692
,0.4,-13.9884
,0.5,-23.0742
,0.6,-22.404
,0.7,-20.8714
,0.8,-24.5464
,0.9,-20.2837
,1,-25.5571
,1.1,-29.1771
,1.2,-34.1869
,1.3,-34.6099
,1.4,-35.6042
,1.5,-37.9663
,1.6,-35.4888
,1.7,-35.2361
,1.8,-32.5994
,1.9,-27.4028
,2,-26.5404
,2.1,-22.8874
,2.2,-25.244
,2.3,-22.2063
,2.4,-23.0412
,2.5,-16.0978
,2.6,-17.0097
,2.7,-13.4171
,2.8,-12.9337
,2.9,-15.0871
,3,-14.6202
,3.1,-17.2953
,3.2,-24.1014
,3.3,-26.5074
,3.4,-30.1385
,3.5,-31.8633
,3.6,-38.9496
,3.7,-35.8019
,3.8,-41.2787
,3.9,-43.7726
,4,-45.5084
,4.1,-40.4547
,4.2,-42.6629
,4.3,-43.7506
,4.4,-46.7609
,4.5,-45.827
,4.6,-49.469
,4.7,-46.0907
,4.8,-43.0585
,4.9,-36.4666
,5,-34.1595
,5.1,-27.1392
,5.2,-22.6512
,5.3,-19.6409
,5.4,-16.8559
,5.5,-12.9667
,5.6,-8.84679
,5.7,-10.9122
,5.8,-6.05625
,5.9,-9.42907
,6,-5.051
,6.1,-5.27073
,6.2,-1.58479
,6.3,-5.42453
,6.4,-7.94042
,6.5,-9.71473
,6.6,-10.8848
,6.7,-12.346
,6.8,-14.351
,6.9,-17.2459
,7,-17.2953
,7.1,-18.9763
,7.2,-18.0754
,7.3,-17.9435
,7.4,-20.0859
,7.5,-15.8891
,7.6,-21.0033
,7.7,-15.7847
,7.8,-19.2619
,7.9,-21.3713
,8,-23.3159
,8.1,-15.6584
,8.2,-16.8779
,8.3,-16.9657
,8.4,-9.18738
,8.5,-10.5607
,8.6,-9.0885
,8.7,-9.61036
