DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-20.5089
,0.1,-21.3823
,0.2,-19.7947
,0.3,-22.6347
,0.4,-22.1623
,0.5,-19.5805
,0.6,-20.4265
,0.7,-23.7883
,0.8,-25.0463
,0.9,-23.1896
,1,-20.4484
,1.1,-21.5361
,1.2,-24.6507
,1.3,-27.4523
,1.4,-32.1599
,1.5,-35.8184
,1.6,-37.4224
,1.7,-36.9171
,1.8,-38.7188
,1.9,-38.1805
,2,-41.85
,2.1,-41.784
,2.2,-41.7291
,2.3,-43.0914
,2.4,-45.1898
,2.5,-46.4478
,2.6,-48.7165
,2.7,-50.0348
,2.8,-51.8091
,2.9,-52.5892
,3,-53.4791
,3.1,-53.2044
,3.2,-56.0169
,3.3,-57.4012
,3.4,-56.5333
,3.5,-58.9887
,3.6,-59.9665
,3.7,-57.7033
,3.8,-63.6085
,3.9,-62.433
,4,-61.23
,4.1,-63.5042
,4.2,-62.1913
,4.3,-62.2956
,4.4,-59.0107
,4.5,-54.2207
,4.6,-50.4578
,4.7,-47.7112
,4.8,-45.4974
,4.9,-39.9493
,5,-39.8834
,5.1,-34.8846
,5.2,-31.6656
,5.3,-30.7537
,5.4,-26.4141
,5.5,-22.437
,5.6,-19.8497
,5.7,-18.6137
,5.8,-15.3782
,5.9,-14.6256
,6,-12.6261
,6.1,-11.5824
,6.2,-8.78638
,6.3,-10.0223
,6.4,-9.51697
,6.5,-8.7644
,6.6,-7.78661
,6.7,-6.54515
,6.8,-4.8093
,6.9,-5.65525
,7,-4.30942
,7.1,-4.19406
,7.2,-5.01255
,7.3,-7.26475
,7.4,-12.9008
,7.5,-15.0596
,7.6,-15.3508
,7.7,-17.2129
,7.8,-17.9655
,7.9,-20.833
,8,-24.3816
,8.1,-27.3479
,8.2,-29.3145
,8.3,-29.5562
,8.4,-30.9569
,8.5,-34.2474
,8.6,-37.5213
,8.7,-41.5094
