DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-27.5457
,0.1,-28.2158
,0.2,-28.7542
,0.3,-29.1387
,0.4,-30.1385
,0.5,-34.1924
,0.6,-33.6816
,0.7,-32.9674
,0.8,-34.2913
,0.9,-36.1755
,1,-39.3506
,1.1,-43.9044
,1.2,-45.2667
,1.3,-47.3651
,1.4,-49.112
,1.5,-52.6935
,1.6,-53.5395
,1.7,-56.4564
,1.8,-57.9121
,1.9,-61.1421
,2,-62.2297
,2.1,-63.9711
,2.2,-62.9548
,2.3,-62.2792
,2.4,-63.8063
,2.5,-64.6522
,2.6,-65.0917
,2.7,-65.0972
,2.8,-64.9434
,2.9,-64.1084
,3,-65.8717
,3.1,-64.5808
,3.2,-64.9049
,3.3,-66.3606
,3.4,-66.075
,3.5,-66.053
,3.6,-66.2508
,3.7,-63.3943
,3.8,-66.6792
,3.9,-68.6732
,4,-66.899
,4.1,-66.5694
,4.2,-68.8051
,4.3,-66.855
,4.4,-66.1244
,4.5,-65.4378
,4.6,-64.081
,4.7,-61.9935
,4.8,-58.6097
,4.9,-57.3628
,5,-56.7695
,5.1,-54.9183
,5.2,-55.127
,5.3,-54.9732
,5.4,-51.3312
,5.5,-49.4361
,5.6,-46.9037
,5.7,-43.9593
,5.8,-41.9159
,5.9,-39.6252
,6,-39.4769
,6.1,-36.3238
,6.2,-34.1759
,6.3,-30.9679
,6.4,-24.6672
,6.5,-27.2325
,6.6,-22.3216
,6.7,-17.6359
,6.8,-13.2523
,6.9,-14.8344
,7,-13.571
,7.1,-9.72571
,7.2,-8.47875
,7.3,-6.30895
,7.4,-3.55685
,7.5,-2.80977
,7.6,-0.77728
,7.7,-0.46967
,7.8,-1.05744
,7.9,-0.43122
,8,5.2187e-2
,8.1,-4.02377
,8.2,-6.92418
,8.3,-11.2199
,8.4,-14.73
,8.5,-16.3285
,8.6,-21.2559
,8.7,-22.0964
