DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-2.33736
,0.1,-6.01231
,0.2,-2.71639
,0.3,-9.13794
,0.4,-8.41833
,0.5,-12.1867
,0.6,-13.0985
,0.7,-14.0544
,0.8,-15.0981
,0.9,-14.6806
,1,-16.9163
,1.1,-16.5483
,1.2,-18.3281
,1.3,-20.9318
,1.4,-20.9428
,1.5,-22.1403
,1.6,-26.7546
,1.7,-20.789
,1.8,-22.9753
,1.9,-21.992
,2,-20.4539
,2.1,-25.4308
,2.2,-26.6228
,2.3,-25.9416
,2.4,-24.0959
,2.5,-26.0515
,2.6,-27.3424
,2.7,-30.1055
,2.8,-27.8423
,2.9,-28.2708
,3,-32.1929
,3.1,-29.6386
,3.2,-30.8086
,3.3,-34.0276
,3.4,-31.8029
,3.5,-27.4303
,3.6,-29.8089
,3.7,-28.9245
,3.8,-27.2545
,3.9,-26.9524
,4,-27.1502
,4.1,-23.0302
,4.2,-20.6462
,4.3,-21.3383
,4.4,-21.0802
,4.5,-16.9712
,4.6,-20.2837
,4.7,-15.8451
,4.8,-17.5096
,4.9,-12.9118
,5,-11.478
,5.1,-14.8674
,5.2,-13.56
,5.3,-12.9008
,5.4,-11.3517
,5.5,-10.4398
,5.6,-8.14917
,5.7,-8.33594
,5.8,-7.02305
,5.9,-7.4735
,6,-9.60485
,6.1,-4.05124
,6.2,-1.12885
,6.3,-2.9471
,6.4,-1.77156
,6.5,4.17209
,6.6,-2.73835
,6.7,-3.10091
,6.8,-6.8198
,6.9,-7.88
,7,-11.7692
,7.1,-16.5043
,7.2,-17.3832
,7.3,-19.7673
,7.4,-22.9643
,7.5,-22.9753
,7.6,-22.2063
,7.7,-21.5141
,7.8,-22.1074
,7.9,-24.6123
,8,-24.008
,8.1,-21.1186
,8.2,-22.2392
,8.3,-25.277
,8.4,-24.5793
,8.5,-21.7723
,8.6,-22.2942
,8.7,-20.2507
