DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-9.47303
,0.1,-8.08873
,0.2,-11.3737
,0.3,-14.5268
,0.4,-9.56091
,0.5,-13.0546
,0.6,-20.8604
,0.7,-21.1186
,0.8,-19.1301
,0.9,-24.3706
,1,-26.9853
,1.1,-25.9087
,1.2,-31.2646
,1.3,-35.0164
,1.4,-35.5328
,1.5,-38.6968
,1.6,-38.0597
,1.7,-43.3606
,1.8,-39.7406
,1.9,-31.9128
,2,-31.5447
,2.1,-28.6992
,2.2,-27.3809
,2.3,-20.5748
,2.4,-19.7343
,2.5,-16.8614
,2.6,-15.2024
,2.7,-13.8896
,2.8,-11.6813
,2.9,-7.12194
,3,-4.63901
,3.1,-4.74338
,3.2,-4.81479
,3.3,-2.73287
,3.4,-5.1279
,3.5,-12.1098
,3.6,-15.51
,3.7,-18.806
,3.8,-26.1943
,3.9,-27.7379
,4,-29.7759
,4.1,-32.9674
,4.2,-38.0816
,4.3,-39.9383
,4.4,-43.454
,4.5,-43.3716
,4.6,-42.2345
,4.7,-44.7064
,4.8,-50.3205
,4.9,-46.4752
,5,-42.2729
,5.1,-39.0374
,5.2,-32.0885
,5.3,-25.6945
,5.4,-22.1019
,5.5,-23.1566
,5.6,-17.5261
,5.7,-10.3574
,5.8,-11.4011
,5.9,-6.1002
,6,-3.11738
,6.1,-4.68295
,6.2,0.57953
,6.3,2.54611
,6.4,-0.2774
,6.5,0.34333
,6.6,-1.06293
,6.7,-1.85944
,6.8,-1.75508
,6.9,-2.72188
,7,-2.95259
,7.1,-2.59554
,7.2,-6.87473
,7.3,-4.75986
,7.4,-4.32039
,7.5,-10.4288
,7.6,-11.2803
,7.7,-11.8021
,7.8,-13.6479
,7.9,-14.774
,8,-15.2134
,8.1,-16.0374
,8.2,-13.4007
,8.3,-12.714
,8.4,-11.3407
,8.5,-8.37988
,8.6,-7.70422
,8.7,-4.76535
