DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-14.6092
,0.1,-12.2306
,0.2,-13.6973
,0.3,-12.7909
,0.4,-15.7353
,0.5,-18.4929
,0.6,-19.0532
,0.7,-16.8779
,0.8,-15.0431
,0.9,-16.0429
,1,-21.3658
,1.1,-21.1351
,1.2,-18.7565
,1.3,-19.8222
,1.4,-25.222
,1.5,-24.9474
,1.6,-26.2493
,1.7,-28.4246
,1.8,-28.073
,1.9,-24.442
,2,-27.5182
,2.1,-29.3419
,2.2,-30.6548
,2.3,-33.1762
,2.4,-31.6546
,2.5,-28.6223
,2.6,-31.5172
,2.7,-34.7637
,2.8,-32.0446
,2.9,-35.6262
,3,-34.6429
,3.1,-36.4611
,3.2,-35.5877
,3.3,-36.7962
,3.4,-37.1368
,3.5,-38.9825
,3.6,-37.9992
,3.7,-38.8287
,3.8,-36.961
,3.9,-35.0164
,4,-30.3582
,4.1,-31.9512
,4.2,-32.1599
,4.3,-27.5786
,4.4,-26.8041
,4.5,-27.4083
,4.6,-23.7169
,4.7,-22.1513
,4.8,-19.9815
,4.9,-17.8666
,5,-16.8559
,5.1,-14.2301
,5.2,-13.8017
,5.3,-11.0496
,5.4,-9.39063
,5.5,-8.71497
,5.6,-8.7699
,5.7,-7.05602
,5.8,-5.85849
,5.9,-5.47398
,6,-6.7539
,6.1,-4.45223
,6.2,-2.79879
,6.3,-2.06819
,6.4,-3.77657
,6.5,-2.67793
,6.6,-0.96955
,6.7,-0.607
,6.8,-1.37055
,6.9,-0.34882
,7,-1.64522
,7.1,-6.7539
,7.2,-6.15513
,7.3,-5.46299
,7.4,-11.6593
,7.5,-7.22081
,7.6,-10.8628
,7.7,-14.6366
,7.8,-19.3168
,7.9,-23.0083
,8,-22.1184
,8.1,-27.8972
,8.2,-30.1494
,8.3,-30.6493
,8.4,-31.8084
,8.5,-34.5275
,8.6,-37.3291
,8.7,-35.9393
