DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-17.0372
,0.1,-17.5096
,0.2,-15.7243
,0.3,-24.2937
,0.4,-22.3491
,0.5,-23.2829
,0.6,-22.7116
,0.7,-23.4258
,0.8,-21.2614
,0.9,-21.2559
,1,-18.7565
,1.1,-26.3921
,1.2,-24.6837
,1.3,-25.0078
,1.4,-29.2815
,1.5,-30.1824
,1.6,-34.3792
,1.7,-32.3357
,1.8,-31.5502
,1.9,-30.8141
,2,-40.9381
,2.1,-35.8294
,2.2,-38.4552
,2.3,-41.9378
,2.4,-44.5087
,2.5,-47.2278
,2.6,-49.2218
,2.7,-50.5072
,2.8,-46.9202
,2.9,-46.5466
,3,-50.5951
,3.1,-45.5084
,3.2,-52.1168
,3.3,-50.4084
,3.4,-56.2147
,3.5,-58.1758
,3.6,-61.3343
,3.7,-52.9572
,3.8,-60.0325
,3.9,-56.5388
,4,-62.5703
,4.1,-49.903
,4.2,-53.1989
,4.3,-45.2283
,4.4,-41.8225
,4.5,-33.9617
,4.6,-35.9613
,4.7,-33.6541
,4.8,-34.0002
,4.9,-31.1272
,5,-36.8072
,5.1,-28.1554
,5.2,-22.5468
,5.3,-27.7764
,5.4,-24.7881
,5.5,-21.5251
,5.6,-20.2617
,5.7,-16.7735
,5.8,-20.1298
,5.9,-18.6796
,6,-10.709
,6.1,-4.09518
,6.2,-14.4004
,6.3,-12.2251
,6.4,-10.0773
,6.5,-7.25376
,6.6,-4.34786
,6.7,-6.41881
,6.8,1.55732
,6.9,-6.44077
,7,-0.37629
,7.1,-6.49022
,7.2,-9.95642
,7.3,-6.99558
,7.4,-10.5936
,7.5,-8.40734
,7.6,-11.6923
,7.7,-17.3997
,7.8,-23.9366
,7.9,-28.452
,8,-34.3188
,8.1,-35.0164
,8.2,-39.4879
,8.3,-43.443
,8.4,-37.1478
,8.5,-44.5581
,8.6,-43.2672
,8.7,-50.8368
