DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-16.5593
,0.1,-16.6636
,0.2,-19.6135
,0.3,-16.3285
,0.4,-15.175
,0.5,-21.3933
,0.6,-21.2175
,0.7,-21.3658
,0.8,-22.6567
,0.9,-23.5027
,1,-27.6281
,1.1,-28.8311
,1.2,-36.9171
,1.3,-38.9166
,1.4,-41.1908
,1.5,-40.6689
,1.6,-41.4105
,1.7,-42.2564
,1.8,-42.0202
,1.9,-46.4807
,2,-47.4585
,2.1,-47.464
,2.2,-48.9966
,2.3,-47.8101
,2.4,-51.1994
,2.5,-52.7155
,2.6,-51.6443
,2.7,-54.737
,2.8,-55.7148
,2.9,-52.699
,3,-54.737
,3.1,-54.5997
,3.2,-58.1867
,3.3,-58.6537
,3.4,-59.0107
,3.5,-60.7466
,3.6,-60.0709
,3.7,-59.3733
,3.8,-62.4495
,3.9,-58.2856
,4,-55.2314
,4.1,-54.6821
,4.2,-52.5068
,4.3,-50.1337
,4.4,-49.6942
,4.5,-43.5474
,4.6,-42.7563
,4.7,-40.169
,4.8,-36.4556
,4.9,-34.0936
,5,-31.9622
,5.1,-27.0897
,5.2,-29.0563
,5.3,-25.3374
,5.4,-22.5908
,5.5,-21.5306
,5.6,-20.6517
,5.7,-17.8556
,5.8,-16.1692
,5.9,-16.8284
,6,-16.6526
,6.1,-16.6526
,6.2,-14.8234
,6.3,-12.2306
,6.4,-10.5717
,6.5,-11.2199
,6.6,-12.5877
,6.7,-8.62158
,6.8,-9.61036
,6.9,-6.78136
,7,-7.22081
,7.1,-5.81455
,7.2,-9.19836
,7.3,-6.18809
,7.4,-8.81933
,7.5,-7.28673
,7.6,-8.18762
,7.7,-9.40711
,7.8,-12.3734
,7.9,-15.4606
,8,-20.6737
,8.1,-21.4043
,8.2,-24.052
,8.3,-26.48
,8.4,-29.6221
,8.5,-31.2755
,8.6,-36.0381
,8.7,-37.2357
