DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-15.2958
,0.1,-16.0868
,0.2,-17.6249
,0.3,-18.9653
,0.4,-20.3441
,0.5,-18.1303
,0.6,-23.6784
,0.7,-26.0405
,0.8,-26.6393
,0.9,-26.9139
,1,-32.4126
,1.1,-28.9245
,1.2,-31.303
,1.3,-37.3345
,1.4,-41.5808
,1.5,-47.0905
,1.6,-43.0585
,1.7,-44.679
,1.8,-46.0578
,1.9,-41.2237
,2,-43.5968
,2.1,-34.8956
,2.2,-32.6159
,2.3,-30.0945
,2.4,-26.7382
,2.5,-27.3918
,2.6,-23.4587
,2.7,-19.6849
,2.8,-16.3176
,2.9,-15.12
,3,-13.9005
,3.1,-13.8181
,3.2,-8.60509
,3.3,-15.4222
,3.4,-11.9559
,3.5,-16.7515
,3.6,-18.795
,3.7,-27.1502
,3.8,-32.4291
,3.9,-42.5641
,4,-39.8724
,4.1,-42.9541
,4.2,-43.6517
,4.3,-51.0895
,4.4,-53.2099
,4.5,-54.748
,4.6,-50.4193
,4.7,-57.6923
,4.8,-49.3866
,4.9,-52.5397
,5,-47.497
,5.1,-36.6863
,5.2,-35.7635
,5.3,-35.1482
,5.4,-34.0057
,5.5,-28.9354
,5.6,-23.7114
,5.7,-19.7343
,5.8,-22.1733
,5.9,-10.1322
,6,-12.9942
,6.1,-10.1322
,6.2,-8.64905
,6.3,0.29938
,6.4,-3.32063
,6.5,-1.39253
,6.6,-1.66718
,6.7,-7.05602
,6.8,-7.22081
,6.9,-17.18
,7,-19.8332
,7.1,-9.98939
,7.2,-20.2067
,7.3,-26.9908
,7.4,-24.4859
,7.5,-25.0023
,7.6,-24.7551
,7.7,-27.4303
,7.8,-23.4752
,7.9,-26.0295
,8,-31.7809
,8.1,-32.5335
,8.2,-31.7315
,8.3,-27.1666
,8.4,-26.3042
,8.5,-24.5409
,8.6,-19.564
,8.7,-19.2729
