DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-16.7295
,0.1,-19.1301
,0.2,-17.9875
,0.3,-16.1857
,0.4,-19.2619
,0.5,-22.4754
,0.6,-21.7943
,0.7,-20.9428
,0.8,-23.8872
,0.9,-25.2385
,1,-31.1822
,1.1,-32.94
,1.2,-38.9166
,1.3,-40.224
,1.4,-41.8939
,1.5,-45.1898
,1.6,-46.662
,1.7,-49.1559
,1.8,-54.0449
,1.9,-54.1547
,2,-54.748
,2.1,-55.1106
,2.2,-52.6386
,2.3,-52.7539
,2.4,-50.0678
,2.5,-45.2228
,2.6,-43.4869
,2.7,-40.9436
,2.8,-37.9388
,2.9,-30.8471
,3,-27.8972
,3.1,-26.1559
,3.2,-21.4317
,3.3,-16.1802
,3.4,-17.3942
,3.5,-17.7403
,3.6,-18.5698
,3.7,-16.2846
,3.8,-15.8396
,3.9,-18.5862
,4,-23.9806
,4.1,-27.6995
,4.2,-31.2261
,4.3,-32.7697
,4.4,-38.1146
,4.5,-41.4544
,4.6,-44.5142
,4.7,-45.3491
,4.8,-48.6121
,4.9,-49.3647
,5,-53.8746
,5.1,-56.5223
,5.2,-60.3181
,5.3,-58.3405
,5.4,-58.2636
,5.5,-55.2259
,5.6,-48.4198
,5.7,-39.1363
,5.8,-32.3907
,5.9,-25.2934
,6,-22.3271
,6.1,-18.6851
,6.2,-16.1418
,6.3,-11.5934
,6.4,-9.23133
,6.5,-6.23204
,6.6,-7.02305
,6.7,-7.11095
,6.8,-6.39683
,6.9,-3.78207
,7,-3.6722
,7.1,-6.72093
,7.2,-9.90149
,7.3,-16.6197
,7.4,-23.7663
,7.5,-27.7654
,7.6,-32.7532
,7.7,-38.2025
,7.8,-40.7074
,7.9,-40.5096
,8,-45.7611
,8.1,-49.0296
,8.2,-51.4191
,8.3,-54.2316
,8.4,-56.8904
,8.5,-58.0769
,8.6,-57.7912
,8.7,-59.4886
