DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-5.52891
,0.1,-5.95738
,0.2,-5.52341
,0.3,-10.9891
,0.4,-4.54562
,0.5,-10.0004
,0.6,-10.7035
,0.7,-12.9887
,0.8,-16.1582
,0.9,-17.1965
,1,-21.7448
,1.1,-24.041
,1.2,-29.1881
,1.3,-27.6555
,1.4,-35.3405
,1.5,-33.8683
,1.6,-33.3135
,1.7,-36.8621
,1.8,-41.1743
,1.9,-43.3221
,2,-39.1033
,2.1,-42.2619
,2.2,-39.7845
,2.3,-32.0775
,2.4,-29.4133
,2.5,-22.816
,2.6,-24.0025
,2.7,-21.2834
,2.8,-17.2569
,2.9,-17.592
,3,-13.9555
,3.1,-9.70374
,3.2,-4.35885
,3.3,-1.44196
,3.4,-2.2934
,3.5,1.06843
,3.6,-3.25472
,3.7,-2.95809
,3.8,-15.6254
,3.9,-22.0854
,4,-25.2056
,4.1,-28.919
,4.2,-34.0057
,4.3,-39.8559
,4.4,-43.9703
,4.5,-45.1624
,4.6,-47.1784
,4.7,-50.26
,4.8,-54.5887
,4.9,-54.3964
,5,-57.4397
,5.1,-62.6472
,5.2,-56.7036
,5.3,-56.8134
,5.4,-56.1488
,5.5,-48.7769
,5.6,-42.0257
,5.7,-28.6773
,5.8,-27.1831
,5.9,-24.7002
,6,-24.3431
,6.1,-19.4542
,6.2,-16.6801
,6.3,-9.35766
,6.4,-6.08921
,6.5,-2.00227
,6.6,1.85945
,6.7,0.77179
,6.8,1.85395
,6.9,2.61201
,7,0.95856
,7.1,-1.5793
,7.2,-2.9471
,7.3,-2.0572
,7.4,-2.88667
,7.5,-2.82625
,7.6,-3.40853
,7.7,-8.90723
,7.8,-8.13818
,7.9,-11.8021
,8,-9.8081
,8.1,-12.8349
,8.2,-11.7637
,8.3,-15.1859
,8.4,-15.0212
,8.5,-16.79
,8.6,-15.955
,8.7,-12.9887
,8.8,-14.2741
