DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-16.9767
,0.1,-18.0864
,0.2,-16.8449
,0.3,-17.6359
,0.4,-14.5707
,0.5,-16.6856
,0.6,-20.9263
,0.7,-21.0637
,0.8,-22.6842
,0.9,-23.3928
,1,-28.9629
,1.1,-32.8631
,1.2,-37.807
,1.3,-42.8168
,1.4,-43.4869
,1.5,-47.475
,1.6,-47.1014
,1.7,-48.4418
,1.8,-48.1232
,1.9,-50.5622
,2,-52.1662
,2.1,-52.0893
,2.2,-52.7265
,2.3,-52.699
,2.4,-53.7592
,2.5,-55.7093
,2.6,-55.4841
,2.7,-55.2863
,2.8,-55.8356
,2.9,-56.8464
,3,-58.5163
,3.1,-58.3296
,3.2,-57.4177
,3.3,-58.1428
,3.4,-58.0769
,3.5,-59.6809
,3.6,-59.7248
,3.7,-59.159
,3.8,-60.9553
,3.9,-59.8622
,4,-58.802
,4.1,-56.7915
,4.2,-56.4783
,4.3,-53.9405
,4.4,-51.496
,4.5,-51.7377
,4.6,-49.5514
,4.7,-49.5514
,4.8,-47.2388
,4.9,-45.4755
,5,-45.5469
,5.1,-42.652
,5.2,-40.4327
,5.3,-39.3011
,5.4,-36.527
,5.5,-36.2798
,5.6,-34.7472
,5.7,-34.3133
,5.8,-33.2256
,5.9,-30.2373
,6,-27.9631
,6.1,-27.9412
,6.2,-24.9144
,6.3,-23.8762
,6.4,-21.0472
,6.5,-21.8382
,6.6,-20.1408
,6.7,-19.6409
,6.8,-18.3336
,6.9,-17.0976
,7,-16.9493
,7.1,-11.4616
,7.2,-11.4945
,7.3,-8.37988
,7.4,-7.52293
,7.5,-7.13293
,7.6,-3.80404
,7.7,-6.5012
,7.8,-3.45797
,7.9,-5.10043
,8,-6.64402
,8.1,-3.8315
,8.2,-7.94042
,8.3,-8.09423
,8.4,-8.30847
,8.5,-17.9326
,8.6,-21.624
,8.7,-25.623
