DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-4.1556
,0.1,-4.26546
,0.2,1.21674
,0.3,5.62779
,0.4,-10.1981
,0.5,-10.5277
,0.6,-3.95785
,0.7,-7.1494
,0.8,-10.3519
,0.9,-9.96741
,1,-13.2523
,1.1,-9.13794
,1.2,-11.6428
,1.3,-10.7969
,1.4,-11.132
,1.5,-11.7362
,1.6,-17.0042
,1.7,-14.8838
,1.8,-11.9944
,1.9,-15.0431
,2,-14.362
,2.1,-16.8669
,2.2,-14.5103
,2.3,-18.4105
,2.4,-16.1088
,2.5,-17.0317
,2.6,-17.4217
,2.7,-15.7298
,2.8,-18.8499
,2.9,-19.0257
,3,-17.0756
,3.1,-19.2509
,3.2,-19.7288
,3.3,-19.4597
,3.4,-17.6139
,3.5,-18.8774
,3.6,-13.9445
,3.7,-11.0441
,3.8,-17.2129
,3.9,-13.6479
,4,-10.2915
,4.1,-19.9705
,4.2,-10.1542
,4.3,-11.8131
,4.4,-12.769
,4.5,-12.0438
,4.6,-4.62253
,4.7,-8.25353
,4.8,-6.45176
,4.9,-5.07847
,5,-8.7699
,5.1,0.45868
,5.2,-7.45152
,5.3,-8.40734
,5.4,0.39826
,5.5,-5.50144
,5.6,-8.21509
,5.7,-4.49069
,5.8,3.66671
,5.9,-0.2005
,6,2.73837
,6.1,-6.9022
,6.2,-0.67292
,6.3,2.4722e-2
,6.4,-2.90865
,6.5,-6.13865
,6.6,-11.901
,6.7,-5.60031
,6.8,-9.16541
,6.9,-8.38537
,7,-20.388
,7.1,-8.23156
,7.2,-19.6684
,7.3,-22.2887
,7.4,-18.9653
,7.5,-21.4317
,7.6,-23.8707
,7.7,-22.7995
,7.8,-27.2161
,7.9,-22.0909
,8,-28.7871
,8.1,-24.9144
,8.2,-26.2932
,8.3,-26.9414
,8.4,-29.5287
,8.5,-32.149
,8.6,-32.7972
,8.7,-34.7308
