DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-11.2199
,0.1,-11.9834
,0.2,-10.1487
,0.3,-7.81957
,0.4,-16.2297
,0.5,-18.5588
,0.6,-20.9758
,0.7,-18.4709
,0.8,-21.7943
,0.9,-24.1509
,1,-22.8655
,1.1,-22.7446
,1.2,-25.0133
,1.3,-21.9426
,1.4,-22.5194
,1.5,-26.6832
,1.6,-26.2932
,1.7,-25.623
,1.8,-27.304
,1.9,-27.5566
,2,-23.6784
,2.1,-26.5624
,2.2,-23.7004
,2.3,-28.5729
,2.4,-27.1941
,2.5,-27.5292
,2.6,-30.6218
,2.7,-26.1119
,2.8,-27.4907
,2.9,-27.7489
,3,-27.8478
,3.1,-27.8643
,3.2,-28.3696
,3.3,-31.1162
,3.4,-33.3575
,3.5,-30.0396
,3.6,-29.2486
,3.7,-27.8533
,3.8,-29.1002
,3.9,-32.8521
,4,-29.254
,4.1,-23.9476
,4.2,-28.5509
,4.3,-29.1662
,4.4,-27.5292
,4.5,-25.4088
,4.6,-22.7006
,4.7,-21.5855
,4.8,-20.02
,4.9,-22.3271
,5,-21.5745
,5.1,-19.63
,5.2,-16.746
,5.3,-20.4045
,5.4,-13.6094
,5.5,-10.264
,5.6,-12.8184
,5.7,-14.8124
,5.8,-9.48402
,5.9,-14.4718
,6,-13.5545
,6.1,-6.69346
,6.2,-7.39659
,6.3,-2.07918
,6.4,-3.98532
,6.5,-2.49666
,6.6,-4.91366
,6.7,-2.68342
,6.8,-2.51863
,6.9,-6.53966
,7,-6.1002
,7.1,-10.5827
,7.2,-17.559
,7.3,-21.0252
,7.4,-22.8764
,7.5,-24.5299
,7.6,-30.0066
,7.7,-26.1833
,7.8,-30.2263
,7.9,-31.6985
,8,-30.6823
,8.1,-36.9171
,8.2,-37.34
,8.3,-38.164
,8.4,-39.3341
,8.5,-40.8392
,8.6,-42.4322
,8.7,-38.7848
,8.8,-48.233
