DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-11.2748
,0.1,-6.44627
,0.2,-3.76009
,0.3,-8.29198
,0.4,-12.692
,0.5,-6.74839
,0.6,-12.0219
,0.7,-13.126
,0.8,-12.5163
,0.9,-15.8891
,1,-10.8189
,1.1,-19.5476
,1.2,-12.3295
,1.3,-17.5261
,1.4,-18.4489
,1.5,-16.4164
,1.6,-18.5313
,1.7,-19.218
,1.8,-16.79
,1.9,-10.9287
,2,-18.8609
,2.1,-19.3828
,2.2,-17.9161
,2.3,-12.4888
,2.4,-19.2949
,2.5,-21.602
,2.6,-24.2717
,2.7,-21.8327
,2.8,-23.0302
,2.9,-25.5297
,3,-27.8752
,3.1,-24.2387
,3.2,-29.9956
,3.3,-26.469
,3.4,-28.073
,3.5,-31.5612
,3.6,-27.8588
,3.7,-30.6713
,3.8,-19.7123
,3.9,-27.661
,4,-17.4876
,4.1,-22.058
,4.2,-20.4869
,4.3,-20.2672
,4.4,-14.9662
,4.5,-7.98986
,4.6,-15.2409
,4.7,-18.35
,4.8,-17.592
,4.9,-15.4222
,5,-6.70994
,5.1,-15.7023
,5.2,-6.75938
,5.3,-5.6937
,5.4,-7.62731
,5.5,-12.8843
,5.6,-8.09972
,5.7,-10.8683
,5.8,-10.8793
,5.9,-9.13244
,6,-7.42955
,6.1,-7.72069
,6.2,-4.17758
,6.3,-10.8189
,6.4,2.18355
,6.5,-2.01326
,6.6,5.05649
,6.7,3.60629
,6.8,-1.3733e-2
,6.9,-4.13912
,7,-8.40734
,7.1,-9.25329
,7.2,-14.0928
,7.3,-16.2242
,7.4,-19.2619
,7.5,-16.0154
,7.6,-19.1411
,7.7,-12.9118
,7.8,-24.2662
,7.9,-24.5189
,8,-19.2894
,8.1,-22.0195
,8.2,-22.058
,8.3,-20.8989
,8.4,-21.0747
,8.5,-20.778
,8.6,-27.249
,8.7,-28.6663
,8.8,-24.8815
