DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-4.85873
,0.1,-9.05004
,0.2,-4.32039
,0.3,-8.09423
,0.4,-8.22057
,0.5,-9.92895
,0.6,-12.6481
,0.7,-17.1965
,0.8,-10.4069
,0.9,-17.169
,1,-15.6144
,1.1,-18.9763
,1.2,-15.0816
,1.3,-22.2173
,1.4,-23.7993
,1.5,-22.2282
,1.6,-27.2051
,1.7,-24.2937
,1.8,-26.5569
,1.9,-23.7828
,2,-24.4859
,2.1,-21.223
,2.2,-28.1389
,2.3,-26.6008
,2.4,-28.0785
,2.5,-28.7651
,2.6,-29.0288
,2.7,-30.0286
,2.8,-24.1783
,2.9,-27.4688
,3,-29.1881
,3.1,-26.2657
,3.2,-29.3474
,3.3,-28.1939
,3.4,-27.9631
,3.5,-24.6343
,3.6,-25.5297
,3.7,-25.8373
,3.8,-23.0962
,3.9,-20.8
,4,-20.3715
,4.1,-17.8996
,4.2,-17.1196
,4.3,-15.4496
,4.4,-15.4771
,4.5,-17.8776
,4.6,-13.0326
,4.7,-14.9827
,4.8,-9.12695
,4.9,-12.5547
,5,-10.286
,5.1,-12.7305
,5.2,-9.70923
,5.3,-9.24231
,5.4,-8.33044
,5.5,-9.23681
,5.6,-6.4298
,5.7,-5.86948
,5.8,-4.4852
,5.9,-5.44101
,6,-0.78278
,6.1,0.50813
,6.2,-3.33162
,6.3,5.7675e-2
,6.4,-1.91987
,6.5,1.98031
,6.6,-2.71089
,6.7,-1.96382
,6.8,-2.96907
,6.9,2.0627
,7,0.46967
,7.1,-2.88118
,7.2,-2.04621
,7.3,-4.79281
,7.4,-9.95642
,7.5,-11.7912
,7.6,-12.8458
,7.7,-15.0871
,7.8,-19.174
,7.9,-19.8222
,8,-17.4162
,8.1,-17.6524
,8.2,-18.0589
,8.3,-23.1291
,8.4,-24.2113
,8.5,-22.6622
,8.6,-25.0133
,8.7,-32.3577
