DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-9.36317
,0.1,-7.98437
,0.2,-10.7474
,0.3,-10.0883
,0.4,-12.9008
,0.5,-15.5155
,0.6,-15.2189
,0.7,-14.4883
,0.8,-20.767
,0.9,-26.458
,1,-23.4697
,1.1,-24.6123
,1.2,-23.7773
,1.3,-23.1621
,1.4,-28.875
,1.5,-35.0494
,1.6,-35.7855
,1.7,-42.8223
,1.8,-43.399
,1.9,-45.7721
,2,-48.7604
,2.1,-48.8977
,2.2,-48.8923
,2.3,-41.8939
,2.4,-46.3049
,2.5,-41.9324
,2.6,-39.6691
,2.7,-34.2584
,2.8,-27.8752
,2.9,-29.1167
,3,-28.1444
,3.1,-24.5299
,3.2,-21.234
,3.3,-17.8776
,3.4,-15.966
,3.5,-11.511
,3.6,-8.19311
,3.7,-6.95164
,3.8,-5.50693
,3.9,-3.65572
,4,-8.33044
,4.1,-7.92394
,4.2,-9.47303
,4.3,-14.1642
,4.4,-11.143
,4.5,-12.0658
,4.6,-19.0422
,4.7,-21.6899
,4.8,-16.7955
,4.9,-21.3109
,5,-19.1795
,5.1,-23.0687
,5.2,-21.0857
,5.3,-24.019
,5.4,-22.5029
,5.5,-20.4759
,5.6,-18.2621
,5.7,-19.3168
,5.8,-13.6973
,5.9,-18.1028
,6,-16.8119
,6.1,-11.8681
,6.2,-12.9008
,6.3,-10.0223
,6.4,-10.5607
,6.5,-10.6321
,6.6,-10.286
,6.7,-7.41857
,6.8,-8.93469
,6.9,-7.91295
,7,-11.0496
,7.1,-15.7627
,7.2,-13.3457
,7.3,-15.0651
,7.4,-15.1585
,7.5,-18.4709
,7.6,-17.971
,7.7,-21.5691
,7.8,-21.7888
,7.9,-21.2559
,8,-27.1831
,8.1,-26.5349
,8.2,-26.4415
,8.3,-27.5017
,8.4,-28.3367
,8.5,-29.7594
,8.6,-31.6491
,8.7,-29.688
,8.8,-26.5898
