DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-13.9555
,0.1,-10.731
,0.2,-16.9438
,0.3,-18.6796
,0.4,-14.4718
,0.5,-19.2674
,0.6,-19.0641
,0.7,-24.3816
,0.8,-25.1451
,0.9,-29.9132
,1,-34.3737
,1.1,-36.4776
,1.2,-33.1762
,1.3,-35.5877
,1.4,-36.7523
,1.5,-36.148
,1.6,-35.1043
,1.7,-33.5277
,1.8,-30.891
,1.9,-26.2603
,2,-24.5189
,2.1,-23.1841
,2.2,-25.8812
,2.3,-19.1411
,2.4,-18.1852
,2.5,-17.8611
,2.6,-13.6698
,2.7,-14.0763
,2.8,-11.0276
,2.9,-8.71497
,3,-10.7145
,3.1,-8.75341
,3.2,-12.1592
,3.3,-13.0931
,3.4,-19.7563
,3.5,-28.886
,3.6,-27.9467
,3.7,-32.3577
,3.8,-37.3236
,3.9,-40.4217
,4,-45.2228
,4.1,-43.2123
,4.2,-47.5849
,4.3,-55.2314
,4.4,-50.3205
,4.5,-55.9675
,4.6,-57.4287
,4.7,-56.8464
,4.8,-53.9679
,4.9,-50.4248
,5,-50.9028
,5.1,-41.3281
,5.2,-36.2414
,5.3,-29.1716
,5.4,-25.9197
,5.5,-19.6245
,5.6,-17.169
,5.7,-20.1738
,5.8,-14.8344
,5.9,-10.2256
,6,-3.57332
,6.1,-5.6113
,6.2,-6.03428
,6.3,-8.51721
,6.4,-6.28697
,6.5,-12.6041
,6.6,-17.2953
,6.7,-20.3221
,6.8,-26.2328
,6.9,-24.431
,7,-21.2395
,7.1,-27.5127
,7.2,-24.7222
,7.3,-28.5784
,7.4,-28.6333
,7.5,-28.9739
,7.6,-30.8965
,7.7,-34.4012
,7.8,-31.6765
,7.9,-33.4783
,8,-30.2648
,8.1,-28.5619
,8.2,-26.1174
,8.3,-21.7998
,8.4,-22.6677
,8.5,-20.8
,8.6,-11.8406
,8.7,-15.3343
