DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-0.6015
,0.1,-1.55183
,0.2,-4.22152
,0.3,0.82672
,0.4,-2.44172
,0.5,-9.19836
,0.6,-10.5057
,0.7,-7.42955
,0.8,-11.0935
,0.9,-12.6261
,1,-17.3503
,1.1,-18.6357
,1.2,-22.036
,1.3,-20.3331
,1.4,-23.4477
,1.5,-26.9963
,1.6,-32.149
,1.7,-32.8576
,1.8,-30.3087
,1.9,-33.6816
,2,-30.1604
,2.1,-35.3625
,2.2,-34.7527
,2.3,-35.379
,2.4,-33.3739
,2.5,-42.0202
,2.6,-36.994
,2.7,-38.7628
,2.8,-40.4327
,2.9,-42.7673
,3,-41.4654
,3.1,-38.565
,3.2,-43.042
,3.3,-46.8268
,3.4,-41.9818
,3.5,-39.6747
,3.6,-40.9051
,3.7,-39.4055
,3.8,-37.7685
,3.9,-33.2311
,4,-31.715
,4.1,-31.8413
,4.2,-29.0892
,4.3,-28.1774
,4.4,-20.7286
,4.5,-24.7826
,4.6,-20.8714
,4.7,-24.5244
,4.8,-20.7506
,4.9,-20.2837
,5,-16.1198
,5.1,-15.6913
,5.2,-16.3725
,5.3,-13.906
,5.4,-14.1203
,5.5,-9.43457
,5.6,-6.5836
,5.7,-6.9077
,5.8,-7.6383
,5.9,1.9234e-2
,6,-4.13912
,6.1,-2.2989
,6.2,-0.23346
,6.3,-3.74362
,6.4,0.77729
,6.5,-0.46417
,6.6,0.6125
,6.7,3.76009
,6.8,1.10139
,6.9,4.45225
,7,2.35934
,7.1,3.74912
,7.2,-1.74958
,7.3,-7.22081
,7.4,-0.7608
,7.5,-7.34715
,7.6,-10.7749
,7.7,-13.3293
,7.8,-16.9877
,7.9,-18.0534
,8,-17.5206
,8.1,-20.0749
,8.2,-23.4367
,8.3,-25.4857
,8.4,-29.9846
,8.5,-27.8533
,8.6,-29.1057
,8.7,-32.105
,8.8,-35.7525
