DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-15.2738
,0.1,-14.0653
,0.2,-15.0102
,0.3,-13.3897
,0.4,-14.8454
,0.5,-19.3992
,0.6,-19.8497
,0.7,-20.833
,0.8,-23.5246
,0.9,-25.9966
,1,-30.4406
,1.1,-34.154
,1.2,-37.5762
,1.3,-39.4549
,1.4,-41.5313
,1.5,-42.2674
,1.6,-48.0902
,1.7,-49.9909
,1.8,-49.0406
,1.9,-50.7544
,2,-47.8925
,2.1,-44.9866
,2.2,-41.7895
,2.3,-41.3995
,2.4,-37.2082
,2.5,-35.368
,2.6,-33.0553
,2.7,-28.3587
,2.8,-27.3534
,2.9,-23.5631
,3,-21.3383
,3.1,-14.6037
,3.2,-10.4069
,3.3,-8.64355
,3.4,-7.90196
,3.5,-10.0773
,3.6,-6.86925
,3.7,-6.54515
,3.8,-6.61655
,3.9,-10.7969
,4,-13.4611
,4.1,-18.773
,4.2,-21.1516
,4.3,-21.7888
,4.4,-23.1841
,4.5,-21.0802
,4.6,-26.7766
,4.7,-29.2595
,4.8,-29.9462
,4.9,-34.9395
,5,-33.2366
,5.1,-29.0947
,5.2,-32.495
,5.3,-31.303
,5.4,-28.5344
,5.5,-26.9194
,5.6,-24.9858
,5.7,-20.8165
,5.8,-17.1415
,5.9,-14.7245
,6,-11.2089
,6.1,-11.2089
,6.2,-6.60008
,6.3,-3.26021
,6.4,-1.82649
,6.5,-0.81574
,6.6,-2.09015
,6.7,-1.23871
,6.8,-5.8475
,6.9,-13.1095
,7,-22.3271
,7.1,-28.2653
,7.2,-34.8296
,7.3,-40.9106
,7.4,-42.8332
,7.5,-45.9918
,7.6,-48.5187
,7.7,-50.0733
,7.8,-52.9572
,7.9,-54.5667
,8,-55.4951
,8.1,-56.0169
,8.2,-57.5935
,8.3,-57.3243
,8.4,-56.1817
,8.5,-53.8142
,8.6,-48.3978
,8.7,-42.619
