DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-27.0842
,0.1,-25.8043
,0.2,-28.2158
,0.3,-26.1669
,0.4,-27.9192
,0.5,-31.7864
,0.6,-29.3255
,0.7,-32.2204
,0.8,-35.9667
,0.9,-40.0866
,1,-40.2679
,1.1,-45.014
,1.2,-45.871
,1.3,-50.6995
,1.4,-50.0293
,1.5,-51.9574
,1.6,-55.3852
,1.7,-58.3076
,1.8,-56.4838
,1.9,-59.1755
,2,-62.6692
,2.1,-60.4499
,2.2,-58.3296
,2.3,-56.8189
,2.4,-52.1662
,2.5,-48.5736
,2.6,-47.6508
,2.7,-42.229
,2.8,-36.4886
,2.9,-34.3188
,3,-26.6832
,3.1,-24.3981
,3.2,-18.0919
,3.3,-14.373
,3.4,-9.85755
,3.5,-11.0606
,3.6,-11.1979
,3.7,-14.2192
,3.8,-15.2079
,3.9,-20.5693
,4,-27.3864
,4.1,-31.4348
,4.2,-34.9725
,4.3,-40.191
,4.4,-44.2285
,4.5,-46.2665
,4.6,-49.7162
,4.7,-49.3317
,4.8,-52.5947
,4.9,-54.6656
,5,-58.4724
,5.1,-61.2025
,5.2,-60.9168
,5.3,-62.7351
,5.4,-64.5479
,5.5,-64.8994
,5.6,-61.197
,5.7,-56.9672
,5.8,-55.4621
,5.9,-51.507
,6,-48.2166
,6.1,-41.8774
,6.2,-39.1638
,6.3,-36.7028
,6.4,-31.7919
,6.5,-28.7871
,6.6,-24.442
,6.7,-22.5139
,6.8,-21.2889
,6.9,-16.1582
,7,-18.7895
,7.1,-22.3711
,7.2,-26.0625
,7.3,-27.5951
,7.4,-29.6111
,7.5,-31.2865
,7.6,-32.0116
,7.7,-32.8081
,7.8,-34.4286
,7.9,-37.3895
,8,-36.7907
,8.1,-39.3725
,8.2,-41.6137
,8.3,-41.9928
,8.4,-44.1516
,8.5,-41.9983
,8.6,-43.031
,8.7,-41.5918
