DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-2.92512
,0.1,-6.15513
,0.2,-6.72093
,0.3,-4.51815
,0.4,-9.51697
,0.5,-11.9559
,0.6,-12.3679
,0.7,-16.4604
,0.8,-19.7069
,0.9,-22.2612
,1,-23.0193
,1.1,-23.5741
,1.2,-27.4633
,1.3,-28.2378
,1.4,-28.3916
,1.5,-31.8853
,1.6,-34.1045
,1.7,-34.6209
,1.8,-36.2908
,1.9,-38.609
,2,-41.5973
,2.1,-45.9149
,2.2,-45.0855
,2.3,-47.074
,2.4,-42.3773
,2.5,-41.6852
,2.6,-36.0546
,2.7,-28.04
,2.8,-23.0522
,2.9,-19.2894
,3,-15.5375
,3.1,-12.8898
,3.2,-7.80309
,3.3,-6.65501
,3.4,-0.61799
,3.5,1.04096
,3.6,2.4692
,3.7,2.3813
,3.8,4.02926
,3.9,3.4415
,4,0.62898
,4.1,-4.44125
,4.2,-11.3407
,4.3,-21.0747
,4.4,-28.5619
,4.5,-35.3899
,4.6,-35.9503
,4.7,-37.9773
,4.8,-42.641
,4.9,-43.8934
,5,-45.8106
,5.1,-47.9419
,5.2,-49.2108
,5.3,-50.0898
,5.4,-52.7155
,5.5,-52.1113
,5.6,-49.7272
,5.7,-47.453
,5.8,-42.7289
,5.9,-35.9063
,6,-31.5887
,6.1,-28.9299
,6.2,-25.1506
,6.3,-19.0147
,6.4,-13.8676
,6.5,-6.94615
,6.6,-4.10067
,6.7,0.2829
,6.8,3.75461
,6.9,3.96884
,7,6.06175
,7.1,4.01829
,7.2,4.93564
,7.3,-0.61249
,7.4,-8.05028
,7.5,-17.3283
,7.6,-23.1401
,7.7,-26.2218
,7.8,-29.688
,7.9,-28.2543
,8,-30.7757
,8.1,-31.1052
,8.2,-34.2913
,8.3,-29.9297
,8.4,-34.2474
,8.5,-36.0876
,8.6,-36.983
,8.7,-39.3615
,8.8,-36.0656
