DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-14.4499
,0.1,-17.1965
,0.2,-12.9667
,0.3,-13.917
,0.4,-17.0207
,0.5,-18.1907
,0.6,-17.5041
,0.7,-22.2118
,0.8,-23.3159
,0.9,-22.3106
,1,-28.2213
,1.1,-30.5724
,1.2,-29.3529
,1.3,-32.6379
,1.4,-32.2259
,1.5,-34.2309
,1.6,-34.577
,1.7,-35.6976
,1.8,-38.3398
,1.9,-38.2464
,2,-41.4215
,2.1,-43.866
,2.2,-41.9873
,2.3,-42.597
,2.4,-45.9918
,2.5,-49.3042
,2.6,-50.8313
,2.7,-49.2108
,2.8,-52.6771
,2.9,-52.1113
,3,-46.8817
,3.1,-49.7547
,3.2,-49.9414
,3.3,-45.025
,3.4,-44.3164
,3.5,-38.8946
,3.6,-38.4607
,3.7,-41.1798
,3.8,-36.7523
,3.9,-35.5108
,4,-34.8736
,4.1,-27.9522
,4.2,-29.9846
,4.3,-33.8518
,4.4,-30.5504
,4.5,-29.8803
,4.6,-21.4702
,4.7,-23.0962
,4.8,-20.421
,4.9,-17.8611
,5,-13.7467
,5.1,-15.3233
,5.2,-11.2528
,5.3,-10.1926
,5.4,-11.5934
,5.5,-6.29796
,5.6,-7.52843
,5.7,-9.64331
,5.8,-3.88095
,5.9,-3.22176
,6,-2.06819
,6.1,-4.5621
,6.2,-4.8093
,6.3,-6.93517
,6.4,-5.38608
,6.5,-6.11667
,6.6,-8.66004
,6.7,-6.79234
,6.8,-9.48402
,6.9,-9.70374
,7,-7.95691
,7.1,-8.67651
,7.2,-7.00109
,7.3,-7.41857
,7.4,-13.3402
,7.5,-11.7692
,7.6,-13.6094
,7.7,-9.54444
,7.8,-13.7962
,7.9,-10.6486
,8,-14.1422
,8.1,-15.7792
,8.2,-14.373
,8.3,-15.4496
,8.4,-18.9378
,8.5,-21.1296
,8.6,-14.8179
,8.7,-18.405
