DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-14.1203
,0.1,-10.2421
,0.2,-13.8676
,0.3,-9.74768
,0.4,-11.6154
,0.5,-15.7627
,0.6,-20.009
,0.7,-13.5325
,0.8,-16.5208
,0.9,-22.9094
,1,-24.1509
,1.1,-22.7666
,1.2,-26.0185
,1.3,-30.8855
,1.4,-25.233
,1.5,-28.919
,1.6,-31.6106
,1.7,-32.6379
,1.8,-33.9947
,1.9,-34.6319
,2,-39.6417
,2.1,-37.4883
,2.2,-39.3506
,2.3,-39.6966
,2.4,-43.3111
,2.5,-45.3601
,2.6,-42.4267
,2.7,-45.3491
,2.8,-46.0523
,2.9,-45.3381
,3,-46.4093
,3.1,-49.0241
,3.2,-44.9756
,3.3,-40.5865
,3.4,-40.5096
,3.5,-38.2739
,3.6,-34.9835
,3.7,-30.2923
,3.8,-32.3852
,3.9,-29.1167
,4,-28.2927
,4.1,-27.6006
,4.2,-26.8041
,4.3,-23.6235
,4.4,-25.6066
,4.5,-18.4489
,4.6,-20.8494
,4.7,-20.4429
,4.8,-15.0431
,4.9,-18.1303
,5,-12.1702
,5.1,-10.9946
,5.2,-9.72571
,5.3,-7.41307
,5.4,-9.13244
,5.5,-4.50168
,5.6,-3.38655
,5.7,-2.7054
,5.8,-1.94734
,5.9,-0.44769
,6,2.72189
,6.1,1.019
,6.2,2.97457
,6.3,2.37032
,6.4,2.78231
,6.5,0.8487
,6.6,-2.17256
,6.7,-3.01851
,6.8,-6.14414
,6.9,-8.48425
,7,-10.9232
,7.1,-13.9555
,7.2,-18.9049
,7.3,-23.9476
,7.4,-22.8709
,7.5,-27.5511
,7.6,-26.9304
,7.7,-34.6758
,7.8,-35.0549
,7.9,-37.741
,8,-43.2342
,8.1,-46.0303
,8.2,-44.5856
,8.3,-47.9804
,8.4,-52.4079
,8.5,-53.2538
,8.6,-56.1707
,8.7,-58.2307
,8.8,-61.7848
