DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-18.9158
,0.1,-15.4551
,0.2,-11.489
,0.3,-10.5442
,0.4,-21.7174
,0.5,-25.4308
,0.6,-26.3207
,0.7,-16.7405
,0.8,-24.9748
,0.9,-26.2108
,1,-21.2834
,1.1,-29.8473
,1.2,-28.6553
,1.3,-32.1325
,1.4,-32.6379
,1.5,-34.8901
,1.6,-36.593
,1.7,-32.3138
,1.8,-36.0711
,1.9,-36.192
,2,-37.4829
,2.1,-39.9383
,2.2,-38.4881
,2.3,-41.3061
,2.4,-41.1194
,2.5,-39.9054
,2.6,-44.8053
,2.7,-41.7676
,2.8,-43.0969
,2.9,-44.5526
,3,-44.9371
,3.1,-44.1077
,3.2,-46.8597
,3.3,-47.6013
,3.4,-48.5077
,3.5,-47.0191
,3.6,-43.2837
,3.7,-36.8237
,3.8,-34.0826
,3.9,-29.4848
,4,-34.2419
,4.1,-28.2158
,4.2,-30.1879
,4.3,-31.6106
,4.4,-28.2158
,4.5,-25.5846
,4.6,-27.9631
,4.7,-27.238
,4.8,-23.25
,4.9,-24.5134
,5,-22.4589
,5.1,-19.7618
,5.2,-15.3068
,5.3,-13.5929
,5.4,-15.6364
,5.5,-4.93564
,5.6,-7.41857
,5.7,-9.38513
,5.8,-7.24279
,5.9,-4.63352
,6,-8.45679
,6.1,-5.27622
,6.2,-3.93588
,6.3,-4.04025
,6.4,-0.91461
,6.5,-5.94639
,6.6,-2.32637
,6.7,-1.74958
,6.8,-6.20457
,6.9,-14.1038
,7,-15.6694
,7.1,-14.4114
,7.2,-11.2199
,7.3,-23.1731
,7.4,-29.0618
,7.5,-23.6949
,7.6,-34.6539
,7.7,-33.7695
,7.8,-37.5982
,7.9,-40.9875
,8,-38.0651
,8.1,-42.7893
,8.2,-40.3778
,8.3,-41.6412
,8.4,-44.2889
,8.5,-48.5956
,8.6,-46.8268
,8.7,-47.2992
