DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-16.6471
,0.1,-10.6486
,0.2,-14.9772
,0.3,-13.7797
,0.4,-18.7236
,0.5,-19.0257
,0.6,-19.185
,0.7,-24.6947
,0.8,-27.8533
,0.9,-30.6713
,1,-30.2263
,1.1,-30.1879
,1.2,-35.4449
,1.3,-37.5268
,1.4,-37.5323
,1.5,-36.6369
,1.6,-36.4062
,1.7,-38.2464
,1.8,-38.3673
,1.9,-38.7298
,2,-38.565
,2.1,-39.356
,2.2,-45.08
,2.3,-49.1065
,2.4,-50.4963
,2.5,-51.8036
,2.6,-54.7974
,2.7,-53.6933
,2.8,-56.1268
,2.9,-56.5168
,3,-56.4289
,3.1,-61.1641
,3.2,-58.1922
,3.3,-60.3401
,3.4,-56.1048
,3.5,-55.127
,3.6,-53.5834
,3.7,-48.8867
,3.8,-46.8488
,3.9,-45.5194
,4,-40.9875
,4.1,-40.7074
,4.2,-37.7575
,4.3,-38.9166
,4.4,-38.8781
,4.5,-36.9116
,4.6,-35.8404
,4.7,-38.4607
,4.8,-36.3238
,4.9,-32.3412
,5,-33.9672
,5.1,-32.9729
,5.2,-31.3799
,5.3,-32.0061
,5.4,-27.4852
,5.5,-23.5686
,5.6,-19.5476
,5.7,-19.1191
,5.8,-17.2184
,5.9,-17.2239
,6,-20.822
,6.1,-16.1198
,6.2,-13.6039
,6.3,-10.4069
,6.4,-14.329
,6.5,-11.1539
,6.6,-15.0102
,6.7,-13.0326
,6.8,-19.5476
,6.9,-22.6952
,7,-29.9517
,7.1,-35.0164
,7.2,-38.5485
,7.3,-41.8774
,7.4,-49.914
,7.5,-50.9851
,7.6,-52.353
,7.7,-51.6388
,7.8,-52.0398
,7.9,-55.7148
,8,-57.8352
,8.1,-58.747
,8.2,-55.0117
,8.3,-59.1755
,8.4,-61.5046
,8.5,-62.1144
,8.6,-66.0255
,8.7,-60.3126
,8.8,-63.603
