DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-9.13244
,0.1,-11.2748
,0.2,-6.60558
,0.3,-6.85826
,0.4,-10.4618
,0.5,-10.8628
,0.6,-11.5165
,0.7,-12.0438
,0.8,-11.6923
,0.9,-15.3508
,1,-15.1585
,1.1,-15.2629
,1.2,-18.6906
,1.3,-24.5738
,1.4,-22.8764
,1.5,-27.227
,1.6,-28.9409
,1.7,-27.9741
,1.8,-29.9682
,1.9,-31.6491
,2,-32.8081
,2.1,-29.4518
,2.2,-33.8573
,2.3,-35.6316
,2.4,-36.3128
,2.5,-37.7191
,2.6,-36.7303
,2.7,-38.197
,2.8,-38.7793
,2.9,-42.9925
,3,-41.1139
,3.1,-41.5259
,3.2,-41.7895
,3.3,-40.2789
,3.4,-42.5476
,3.5,-38.1256
,3.6,-40.0152
,3.7,-37.9003
,3.8,-36.6204
,3.9,-33.698
,4,-30.4021
,4.1,-30.523
,4.2,-31.7974
,4.3,-27.8533
,4.4,-28.0346
,4.5,-23.2115
,4.6,-21.7888
,4.7,-22.382
,4.8,-21.7888
,4.9,-21.1241
,5,-23.2939
,5.1,-21.3274
,5.2,-9.63232
,5.3,-12.1537
,5.4,-12.2416
,5.5,-9.95642
,5.6,-7.33617
,5.7,-10.9122
,5.8,-2.54061
,5.9,-2.89217
,6,-2.54061
,6.1,1.95284
,6.2,-3.39754
,6.3,2.40328
,6.4,-4.8917
,6.5,1.84847
,6.6,-0.49714
,6.7,-4.33138
,6.8,-4.19406
,6.9,-4.35336
,7,-3.92489
,7.1,-8.17113
,7.2,-12.0438
,7.3,-14.5652
,7.4,-18.4709
,7.5,-24.8155
,7.6,-24.2058
,7.7,-27.0183
,7.8,-30.0945
,7.9,-31.2371
,8,-33.0389
,8.1,-33.4234
,8.2,-38.5211
,8.3,-35.8679
,8.4,-36.1041
,8.5,-38.0432
,8.6,-38.4661
,8.7,-38.3563
