DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-22.6567
,0.1,-24.5354
,0.2,-25.3649
,0.3,-25.656
,0.4,-23.9861
,0.5,-27.4907
,0.6,-29.0343
,0.7,-28.1939
,0.8,-26.87
,0.9,-29.688
,1,-32.9729
,1.1,-35.1592
,1.2,-38.1036
,1.3,-38.3673
,1.4,-40.3942
,1.5,-43.7945
,1.6,-42.9046
,1.7,-45.5963
,1.8,-46.5906
,1.9,-47.6618
,2,-49.2768
,2.1,-46.2006
,2.2,-48.8593
,2.3,-49.1889
,2.4,-52.4244
,2.5,-52.9023
,2.6,-53.1165
,2.7,-51.7597
,2.8,-53.8471
,2.9,-54.4074
,3,-56.8244
,3.1,-57.3408
,3.2,-57.8736
,3.3,-61.0542
,3.4,-60.7521
,3.5,-56.5937
,3.6,-57.4726
,3.7,-56.2037
,3.8,-51.485
,3.9,-50.1996
,4,-45.1239
,4.1,-40.8172
,4.2,-35.7525
,4.3,-34.2034
,4.4,-30.534
,4.5,-28.441
,4.6,-28.7816
,4.7,-26.9359
,4.8,-23.6675
,4.9,-22.6842
,5,-21.4317
,5.1,-23.0522
,5.2,-21.5636
,5.3,-18.6741
,5.4,-15.6694
,5.5,-13.8456
,5.6,-15.6474
,5.7,-13.0106
,5.8,-10.5827
,5.9,-9.39612
,6,-7.34166
,6.1,-4.79281
,6.2,-5.65525
,6.3,-7.41857
,6.4,-5.15536
,6.5,-6.14414
,6.6,-5.62778
,6.7,-5.56736
,6.8,-8.85229
,6.9,-6.59459
,7,-7.58885
,7.1,-11.088
,7.2,-9.03357
,7.3,-15.131
,7.4,-12.9008
,7.5,-18.4544
,7.6,-20.2287
,7.7,-24.843
,7.8,-23.6675
,7.9,-24.4475
,8,-26.5844
,8.1,-30.1824
,8.2,-36.3128
,8.3,-36.148
,8.4,-37.6147
,8.5,-40.1525
,8.6,-40.202
,8.7,-42.4212
,8.8,-48.7
