DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-19.8497
,0.1,-20.1958
,0.2,-20.4484
,0.3,-20.4155
,0.4,-21.1516
,0.5,-28.1279
,0.6,-25.9801
,0.7,-24.8265
,0.8,-26.2053
,0.9,-29.6276
,1,-30.2153
,1.1,-36.2194
,1.2,-37.5872
,1.3,-39.5977
,1.4,-41.3281
,1.5,-44.3439
,1.6,-48.5517
,1.7,-48.8043
,1.8,-51.2983
,1.9,-54.0394
,2,-52.5947
,2.1,-58.0164
,2.2,-55.9071
,2.3,-55.0886
,2.4,-54.7865
,2.5,-55.3193
,2.6,-50.1941
,2.7,-45.5084
,2.8,-42.1741
,2.9,-33.6816
,3,-31.4458
,3.1,-27.5896
,3.2,-23.6729
,3.3,-20.6682
,3.4,-17.8996
,3.5,-17.0536
,3.6,-11.8516
,3.7,-11.7143
,3.8,-9.85206
,3.9,-6.38584
,4,-3.98532
,4.1,-3.9963
,4.2,-4.12814
,4.3,-3.50191
,4.4,-7.48449
,4.5,-5.43003
,4.6,-11.3847
,4.7,-15.2409
,4.8,-17.2789
,4.9,-18.8005
,5,-18.7456
,5.1,-20.3715
,5.2,-21.8877
,5.3,-23.8707
,5.4,-26.3591
,5.5,-25.8263
,5.6,-27.6665
,5.7,-27.2765
,5.8,-26.6228
,5.9,-26.9304
,6,-22.0744
,6.1,-19.3004
,6.2,-16.4219
,6.3,-13.9884
,6.4,-11.5385
,6.5,-8.9237
,6.6,-7.24828
,6.7,-5.61679
,6.8,-4.12265
,6.9,-3.37558
,7,-3.10091
,7.1,-2.11762
,7.2,-2.25496
,7.3,-4.79281
,7.4,-11.511
,7.5,-19.586
,7.6,-23.5686
,7.7,-30.133
,7.8,-35.9887
,7.9,-41.8664
,8,-44.4922
,8.1,-45.7007
,8.2,-46.0028
,8.3,-50.8149
,8.4,-52.5562
,8.5,-54.4843
,8.6,-58.3076
,8.7,-61.2574
