DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-13.6588
,0.1,-14.5597
,0.2,-17.8721
,0.3,-14.5817
,0.4,-17.1635
,0.5,-14.5817
,0.6,-17.8831
,0.7,-19.8607
,0.8,-21.2285
,0.9,-26.0845
,1,-31.6875
,1.1,-34.6594
,1.2,-33.5662
,1.3,-36.8182
,1.4,-44.0692
,1.5,-45.6677
,1.6,-40.1141
,1.7,-38.9001
,1.8,-39.9273
,1.9,-34.4396
,2,-30.4351
,2.1,-26.2822
,2.2,-28.2213
,2.3,-23.8762
,2.4,-26.7931
,2.5,-22.415
,2.6,-17.1031
,2.7,-14.2961
,2.8,-12.758
,2.9,-9.04455
,3,-7.05602
,3.1,-6.72642
,3.2,-3.21077
,3.3,-4.8917
,3.4,-10.264
,3.5,-11.6209
,3.6,-12.4284
,3.7,-20.7066
,3.8,-20.1079
,3.9,-25.2165
,4,-26.9689
,4.1,-27.9192
,4.2,-27.9961
,4.3,-32.9729
,4.4,-34.5989
,4.5,-37.8289
,4.6,-41.6577
,4.7,-42.9266
,4.8,-46.1017
,4.9,-45.6622
,5,-40.7183
,5.1,-36.0821
,5.2,-35.9722
,5.3,-29.5727
,5.4,-27.293
,5.5,-23.3653
,5.6,-18.9982
,5.7,-16.3176
,5.8,-15.2519
,5.9,-14.8014
,6,-12.0493
,6.1,-11.8791
,6.2,-6.73741
,6.3,-5.51243
,6.4,-7.96239
,6.5,-10.3629
,6.6,-13.0381
,6.7,-21.2944
,6.8,-24.7661
,6.9,-32.9674
,7,-41.0974
,7.1,-40.3283
,7.2,-48.3319
,7.3,-51.4081
,7.4,-50.8808
,7.5,-59.5436
,7.6,-58.813
,7.7,-60.1258
,7.8,-58.6592
,7.9,-60.0434
,8,-65.207
,8.1,-59.571
,8.2,-53.7537
,8.3,-50.727
,8.4,-42.1411
,8.5,-37.5213
,8.6,-33.3025
,8.7,-28.5729
