DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-17.0701
,0.1,-18.8115
,0.2,-17.6744
,0.3,-18.0974
,0.4,-18.6796
,0.5,-19.6684
,0.6,-17.2679
,0.7,-21.1845
,0.8,-20.6627
,0.9,-22.9863
,1,-26.6008
,1.1,-30.1989
,1.2,-31.8853
,1.3,-37.3455
,1.4,-41.773
,1.5,-44.1571
,1.6,-45.6293
,1.7,-45.838
,1.8,-48.255
,1.9,-46.9037
,2,-51.3642
,2.1,-51.7157
,2.2,-54.0613
,2.3,-53.4571
,2.4,-54.748
,2.5,-55.583
,2.6,-58.1208
,2.7,-56.7036
,2.8,-56.9563
,2.9,-58.7031
,3,-59.0107
,3.1,-59.6974
,3.2,-59.582
,3.3,-58.3735
,3.4,-60.5433
,3.5,-60.6367
,3.6,-59.3074
,3.7,-59.615
,3.8,-59.5491
,3.9,-56.9892
,4,-52.8089
,4.1,-48.4198
,4.2,-43.454
,4.3,-41.5369
,4.4,-40.8502
,4.5,-37.1423
,4.6,-38.1805
,4.7,-34.7527
,4.8,-34.7637
,4.9,-34.7033
,5,-32.8301
,5.1,-31.2536
,5.2,-29.7374
,5.3,-27.8972
,5.4,-26.024
,5.5,-26.0185
,5.6,-24.041
,5.7,-19.8167
,5.8,-18.7181
,5.9,-20.4979
,6,-20.3166
,6.1,-18.4983
,6.2,-19.1191
,6.3,-19.63
,6.4,-15.565
,6.5,-15.7682
,6.6,-14.2137
,6.7,-14.0653
,6.8,-14.373
,6.9,-12.6261
,7,-15.3562
,7.1,-10.7145
,7.2,-10.2366
,7.3,-9.31921
,7.4,-10.3025
,7.5,-9.57739
,7.6,-9.53895
,7.7,-8.73693
,7.8,-8.11071
,7.9,-6.18809
,8,-5.23227
,8.1,-7.61632
,8.2,-7.74816
,8.3,-12.8019
,8.4,-15.7133
,8.5,-18.5093
,8.6,-20.5253
,8.7,-23.4532
,8.8,-26.068
