DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-14.9113
,0.1,-15.2189
,0.2,-9.84107
,0.3,-12.6865
,0.4,-15.6913
,0.5,-19.8991
,0.6,-19.7453
,0.7,-21.6734
,0.8,-21.1406
,0.9,-23.8103
,1,-25.3868
,1.1,-30.3472
,1.2,-30.3472
,1.3,-33.7914
,1.4,-33.5223
,1.5,-33.6376
,1.6,-37.3126
,1.7,-39.6582
,1.8,-41.0919
,1.9,-42.0477
,2,-41.3391
,2.1,-43.399
,2.2,-45.3766
,2.3,-43.1354
,2.4,-39.0374
,2.5,-33.308
,2.6,-32.55
,2.7,-31.4788
,2.8,-27.1941
,2.9,-27.7544
,3,-22.8874
,3.1,-21.5745
,3.2,-20.4484
,3.3,-17.2789
,3.4,-10.7145
,3.5,-9.36317
,3.6,-8.29748
,3.7,-5.77061
,3.8,-6.77037
,3.9,-13.7028
,4,-16.6636
,4.1,-26.6667
,4.2,-26.7217
,4.3,-37.1038
,4.4,-39.7406
,4.5,-40.7403
,4.6,-45.1019
,4.7,-48.6615
,4.8,-45.4535
,4.9,-49.6833
,5,-53.5725
,5.1,-54.3195
,5.2,-58.1867
,5.3,-59.8622
,5.4,-64.4215
,5.5,-64.6687
,5.6,-62.1638
,5.7,-57.187
,5.8,-46.2115
,5.9,-42.5751
,6,-36.7468
,6.1,-31.303
,6.2,-26.9634
,6.3,-21.3274
,6.4,-18.4489
,6.5,-10.6046
,6.6,-15.944
,6.7,-10.1707
,6.8,-8.07774
,6.9,-8.53918
,7,-11.3407
,7.1,-17.1525
,7.2,-23.8872
,7.3,-32.2423
,7.4,-35.6207
,7.5,-41.4654
,7.6,-50.738
,7.7,-53.7153
,7.8,-54.7809
,7.9,-54.1987
,8,-60.1313
,8.1,-61.8342
,8.2,-67.234
,8.3,-66.2343
,8.4,-67.5307
,8.5,-68.1349
,8.6,-62.3725
,8.7,-62.5373
