DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-9.6598
,0.1,-7.468
,0.2,-8.13269
,0.3,-5.92441
,0.4,-9.46204
,0.5,-12.4064
,0.6,-15.2299
,0.7,-14.0653
,0.8,-17.4492
,0.9,-19.6245
,1,-26.7656
,1.1,-28.2927
,1.2,-33.4344
,1.3,-36.6149
,1.4,-39.2132
,1.5,-43.6957
,1.6,-48.277
,1.7,-50.7434
,1.8,-48.0298
,1.9,-50.315
,2,-49.2658
,2.1,-44.8218
,2.2,-39.4769
,2.3,-33.0828
,2.4,-29.8308
,2.5,-28.3641
,2.6,-25.3813
,2.7,-22.5578
,2.8,-17.1745
,2.9,-13.5874
,3,-7.90746
,3.1,-9.08301
,3.2,-1.23871
,3.3,-5.23227
,3.4,0.42573
,3.5,-0.8432
,3.6,-7.61632
,3.7,-12.1592
,3.8,-15.7298
,3.9,-18.3116
,4,-15.7517
,4.1,-18.7181
,4.2,-19.1246
,4.3,-13.8511
,4.4,-18.4379
,4.5,-16.8119
,4.6,-19.9815
,4.7,-21.5855
,4.8,-20.4814
,4.9,-19.63
,5,-23.0962
,5.1,-25.7659
,5.2,-28.8036
,5.3,-22.5963
,5.4,-22.5029
,5.5,-18.0699
,5.6,-20.7506
,5.7,-12.9392
,5.8,-12.1647
,5.9,-15.8341
,6,-12.0658
,6.1,-10.0333
,6.2,-7.91295
,6.3,-9.95642
,6.4,-3.13387
,6.5,-7.35265
,6.6,-6.34739
,6.7,-10.9397
,6.8,-12.0823
,6.9,-17.0317
,7,-23.5466
,7.1,-23.7993
,7.2,-27.5841
,7.3,-33.8189
,7.4,-33.3685
,7.5,-43.031
,7.6,-44.3109
,7.7,-47.1948
,7.8,-52.3859
,7.9,-50.0788
,8,-51.0621
,8.1,-53.4296
,8.2,-55.0007
,8.3,-55.7642
,8.4,-52.0563
,8.5,-51.5619
,8.6,-44.9481
,8.7,-45.3766
