DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-2.39778
,0.1,-4.84774
,0.2,-5.67172
,0.3,-4.20504
,0.4,-3.69967
,0.5,-14.1917
,0.6,-17.2404
,0.7,-22.0854
,0.8,-19.7947
,0.9,-25.4692
,1,-28.7871
,1.1,-23.618
,1.2,-27.7709
,1.3,-29.721
,1.4,-35.346
,1.5,-30.7043
,1.6,-34.8296
,1.7,-34.0551
,1.8,-32.5555
,1.9,-31.7644
,2,-43.5748
,2.1,-36.3458
,2.2,-40.636
,2.3,-46.8268
,2.4,-44.7174
,2.5,-49.3207
,2.6,-49.9305
,2.7,-45.827
,2.8,-46.1182
,2.9,-51.3862
,3,-55.3028
,3.1,-54.0668
,3.2,-55.0391
,3.3,-48.9252
,3.4,-41.2128
,3.5,-39.5099
,3.6,-40.0976
,3.7,-35.0274
,3.8,-31.0503
,3.9,-32.6983
,4,-24.8979
,4.1,-30.6164
,4.2,-33.0389
,4.3,-26.2712
,4.4,-24.5903
,4.5,-28.7816
,4.6,-18.0974
,4.7,-22.2777
,4.8,-22.4809
,4.9,-14.708
,5,-15.5485
,5.1,-10.3135
,5.2,-16.4439
,5.3,-13.7962
,5.4,-13.6479
,5.5,-12.6811
,5.6,-14.7026
,5.7,-14.8454
,5.8,-7.68774
,5.9,-8.37438
,6,-3.90841
,6.1,-2.95259
,6.2,0.26094
,6.3,0.03571
,6.4,-5.64426
,6.5,0.81575
,6.6,-1.59027
,6.7,-3.82601
,6.8,-12.2636
,6.9,-7.02305
,7,-10.1377
,7.1,-11.2199
,7.2,-19.1246
,7.3,-22.5249
,7.4,-17.2953
,7.5,-22.8655
,7.6,-21.9646
,7.7,-25.1781
,7.8,-24.6727
,7.9,-22.1184
,8,-24.409
,8.1,-30.7757
,8.2,-24.008
,8.3,-30.924
,8.4,-27.6006
,8.5,-32.116
,8.6,-30.6878
,8.7,-27.0568
,8.8,-33.6486
