DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-4.62802
,0.1,-4.78732
,0.2,-10.5662
,0.3,-7.86901
,0.4,-9.91248
,0.5,-14.763
,0.6,-14.0928
,0.7,-12.0988
,0.8,-18.7016
,0.9,-17.6359
,1,-19.0641
,1.1,-21.5691
,1.2,-26.2493
,1.3,-27.65
,1.4,-30.4461
,1.5,-29.1936
,1.6,-29.3309
,1.7,-34.4341
,1.8,-34.4781
,1.9,-33.0718
,2,-31.0284
,2.1,-27.1447
,2.2,-22.8655
,2.3,-17.8337
,2.4,-18.8609
,2.5,-15.4496
,2.6,-15.966
,2.7,-12.8458
,2.8,-11.0166
,2.9,-7.08897
,3,-7.31968
,3.1,-1.26617
,3.2,1.74409
,3.3,-1.81001
,3.4,-0.85968
,3.5,-2.32088
,3.6,-12.0274
,3.7,-20.2232
,3.8,-21.0692
,3.9,-27.2216
,4,-31.5008
,4.1,-31.5447
,4.2,-36.1535
,4.3,-35.1482
,4.4,-35.8184
,4.5,-39.7571
,4.6,-44.7229
,4.7,-50.1117
,4.8,-47.4091
,4.9,-51.0675
,5,-52.1497
,5.1,-43.5748
,5.2,-36.928
,5.3,-36.0821
,5.4,-27.9686
,5.5,-23.3598
,5.6,-20.2617
,5.7,-14.7026
,5.8,-9.54992
,5.9,-7.34166
,6,-7.32518
,6.1,-3.04598
,6.2,-0.32136
,6.3,1.36506
,6.4,3.41403
,6.5,-2.57356
,6.6,-0.45318
,6.7,-3.88095
,6.8,-6.92418
,6.9,-17.2953
,7,-21.2724
,7.1,-27.7324
,7.2,-30.3692
,7.3,-29.8638
,7.4,-35.3295
,7.5,-37.8015
,7.6,-41.2787
,7.7,-42.5201
,7.8,-49.0351
,7.9,-49.1669
,8,-49.0296
,8.1,-49.0241
,8.2,-46.9312
,8.3,-38.2959
,8.4,-31.0448
,8.5,-22.3601
,8.6,-19.4157
,8.7,-15.4826
