DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-6.56162
,0.1,-4.29843
,0.2,-6.01231
,0.3,-7.58885
,0.4,-6.12217
,0.5,-10.5827
,0.6,-13.1535
,0.7,-12.4064
,0.8,-18.6082
,0.9,-21.6734
,1,-24.1069
,1.1,-28.7157
,1.2,-26.7546
,1.3,-31.3744
,1.4,-34.577
,1.5,-31.0613
,1.6,-32.3302
,1.7,-33.9068
,1.8,-32.127
,1.9,-36.4886
,2,-32.6104
,2.1,-34.2364
,2.2,-33.0004
,2.3,-25.4253
,2.4,-23.1511
,2.5,-24.7276
,2.6,-19.6409
,2.7,-15.0871
,2.8,-13.7852
,2.9,-6.28697
,3,-8.56115
,3.1,-6.55614
,3.2,-2.01875
,3.3,-1.76057
,3.4,-0.15655
,3.5,0.71137
,3.6,-8.27002
,3.7,-12.6261
,3.8,-19.3828
,3.9,-26.7382
,4,-28.2708
,4.1,-33.5662
,4.2,-41.5533
,4.3,-38.598
,4.4,-44.0857
,4.5,-51.3752
,4.6,-46.3379
,4.7,-52.3365
,4.8,-54.6931
,4.9,-53.6933
,5,-61.1201
,5.1,-59.0382
,5.2,-50.9412
,5.3,-44.6899
,5.4,-41.4929
,5.5,-32.8796
,5.6,-28.8421
,5.7,-24.3266
,5.8,-21.8712
,5.9,-15.9001
,6,-12.2416
,6.1,-12.4613
,6.2,-10.3739
,6.3,-4.63901
,6.4,-5.5399
,6.5,-4.69394
,6.6,-1.5738
,6.7,-4.78183
,6.8,-2.06819
,6.9,-12.357
,7,-24.5793
,7.1,-30.8141
,7.2,-42.1246
,7.3,-47.2443
,7.4,-51.5949
,7.5,-52.5397
,7.6,-55.3962
,7.7,-58.0219
,7.8,-58.5548
,7.9,-58.5383
,8,-59.7962
,8.1,-62.1308
,8.2,-62.3506
,8.3,-65.3169
,8.4,-60.0379
,8.5,-56.6596
,8.6,-50.2655
,8.7,-45.1624
