DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,2.05171
,0.1,7.4165e-2
,0.2,0.62348
,0.3,2.43074
,0.4,-4.79281
,0.5,-4.45223
,0.6,-6.07823
,0.7,-4.71041
,0.8,-8.5282
,0.9,-16.8064
,1,-19.174
,1.1,-22.5688
,1.2,-23.7444
,1.3,-24.9748
,1.4,-28.4465
,1.5,-32.3907
,1.6,-30.523
,1.7,-39.2407
,1.8,-36.8731
,1.9,-35.1098
,2,-30.3032
,2.1,-28.9739
,2.2,-25.211
,2.3,-23.3379
,2.4,-19.6135
,2.5,-13.7962
,2.6,-9.95642
,2.7,-7.17137
,2.8,-4.31491
,2.9,1.27167
,3,2.60104
,3.1,5.60033
,3.2,5.97936
,3.3,4.76536
,3.4,4.8093
,3.5,3.6008
,3.6,0.32684
,3.7,-0.66742
,3.8,-3.55685
,3.9,-2.71089
,4,-2.9471
,4.1,-4.14461
,4.2,-7.59435
,4.3,-9.10497
,4.4,-10.5497
,4.5,-16.4494
,4.6,-13.0546
,4.7,-13.4831
,4.8,-18.5588
,4.9,-15.7243
,5,-17.7183
,5.1,-16.7845
,5.2,-11.5275
,5.3,-9.56091
,5.4,-10.9562
,5.5,-8.57763
,5.6,-8.04479
,5.7,-0.65643
,5.8,-3.04598
,5.9,-0.40924
,6,2.65597
,6.1,1.79353
,6.2,3.97433
,6.3,2.56807
,6.4,0.72236
,6.5,-6.47374
,6.6,-7.45703
,6.7,-11.6154
,6.8,-17.9655
,6.9,-27.6226
,7,-28.1169
,7.1,-36.3458
,7.2,-37.005
,7.3,-37.8399
,7.4,-39.8614
,7.5,-44.4867
,7.6,-44.5087
,7.7,-49.0735
,7.8,-51.9794
,7.9,-47.1399
,8,-49.5294
,8.1,-45.9534
,8.2,-44.2725
,8.3,-41.1798
,8.4,-36.1151
,8.5,-31.0174
,8.6,-28.6113
,8.7,-20.1738
,8.8,-18.6577
