DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-21.0966
,0.1,-21.8767
,0.2,-19.553
,0.3,-21.9536
,0.4,-19.8442
,0.5,-23.2115
,0.6,-25.9087
,0.7,-24.0794
,0.8,-23.8432
,0.9,-25.5242
,1,-30.5999
,1.1,-35.9557
,1.2,-38.5101
,1.3,-40.8612
,1.4,-45.6622
,1.5,-48.7384
,1.6,-49.6613
,1.7,-50.661
,1.8,-53.2319
,1.9,-53.8471
,2,-57.0496
,2.1,-57.6154
,2.2,-59.6644
,2.3,-60.7466
,2.4,-60.807
,2.5,-61.6804
,2.6,-61.9056
,2.7,-62.2188
,2.8,-60.8949
,2.9,-63.0098
,3,-62.6472
,3.1,-60.7905
,3.2,-58.6207
,3.3,-55.2643
,3.4,-52.9627
,3.5,-47.9419
,3.6,-50.7929
,3.7,-45.4205
,3.8,-43.3276
,3.9,-43.4869
,4,-40.993
,4.1,-37.7795
,4.2,-34.6539
,4.3,-31.7534
,4.4,-28.9519
,4.5,-26.502
,4.6,-22.426
,4.7,-23.9641
,4.8,-21.3383
,4.9,-18.1523
,5,-16.9053
,5.1,-15.0102
,5.2,-11.945
,5.3,-13.3952
,5.4,-12.4394
,5.5,-12.2855
,5.6,-13.7193
,5.7,-12.6701
,5.8,-13.7797
,5.9,-8.98962
,6,-10.9727
,6.1,-11.3242
,6.2,-11.3242
,6.3,-16.2406
,6.4,-19.4652
,6.5,-28.5784
,6.6,-35.4339
,6.7,-38.8946
,6.8,-43.3881
,6.9,-43.4924
,7,-48.1617
,7.1,-48.8043
,7.2,-50.1502
,7.3,-51.6224
,7.4,-53.6823
,7.5,-54.5942
,7.6,-54.2591
,7.7,-56.1268
,7.8,-54.5502
,7.9,-59.3678
,8,-60.5433
,8.1,-58.4339
,8.2,-58.1043
,8.3,-57.2035
,8.4,-61.5706
,8.5,-61.598
,8.6,-60.9388
,8.7,-63.3229
