DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-8.95117
,0.1,-10.8683
,0.2,-6.28148
,0.3,-10.1707
,0.4,-16.0868
,0.5,-14.4938
,0.6,-15.966
,0.7,-17.938
,0.8,-18.4654
,0.9,-13.8127
,1,-19.0587
,1.1,-19.5695
,1.2,-18.4654
,1.3,-20.6242
,1.4,-27.227
,1.5,-24.9693
,1.6,-25.7439
,1.7,-31.1822
,1.8,-28.853
,1.9,-31.9128
,2,-32.6818
,2.1,-31.6711
,2.2,-35.725
,2.3,-34.6868
,2.4,-36.4007
,2.5,-35.714
,2.6,-39.0924
,2.7,-41.0754
,2.8,-42.8717
,2.9,-46.673
,3,-49.6833
,3.1,-46.6071
,3.2,-52.8748
,3.3,-54.3305
,3.4,-51.6004
,3.5,-47.6618
,3.6,-48.0023
,3.7,-42.0642
,3.8,-40.191
,3.9,-36.0601
,4,-28.3641
,4.1,-28.0071
,4.2,-26.8755
,4.3,-23.5521
,4.4,-26.9799
,4.5,-28.8201
,4.6,-22.9973
,4.7,-19.5695
,4.8,-22.6732
,4.9,-21.1021
,5,-20.8549
,5.1,-18.372
,5.2,-18.6412
,5.3,-15.8836
,5.4,-15.2299
,5.5,-16.2187
,5.6,-14.5487
,5.7,-12.8623
,5.8,-10.7749
,5.9,-10.319
,6,-6.7539
,6.1,-8.41833
,6.2,-7.50645
,6.3,-6.72093
,6.4,-7.68224
,6.5,-6.28697
,6.6,-4.37534
,6.7,-6.35289
,6.8,-0.47516
,6.9,-5.36411
,7,-8.4458
,7.1,-14.5158
,7.2,-14.351
,7.3,-22.5359
,7.4,-26.7931
,7.5,-31.6875
,7.6,-33.4673
,7.7,-33.9397
,7.8,-35.357
,7.9,-37.0489
,8,-36.6094
,8.1,-41.9378
,8.2,-43.0749
,8.3,-40.5536
,8.4,-44.6844
,8.5,-49.2108
,8.6,-52.6386
,8.7,-50.9137
,8.8,-53.7098
