DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-13.137
,0.1,-14.4499
,0.2,-10.8903
,0.3,-12.5712
,0.4,-13.4776
,0.5,-15.0981
,0.6,-19.2619
,0.7,-18.1303
,0.8,-21.1516
,0.9,-20.1848
,1,-23.5027
,1.1,-26.3371
,1.2,-29.5342
,1.3,-33.1707
,1.4,-31.2151
,1.5,-35.6426
,1.6,-35.9557
,1.7,-35.725
,1.8,-36.6534
,1.9,-39.0045
,2,-40.18
,2.1,-42.9046
,2.2,-39.4274
,2.3,-36.2524
,2.4,-35.3021
,2.5,-32.6269
,2.6,-33.0334
,2.7,-32.4236
,2.8,-27.5292
,2.9,-27.4138
,3,-24.7826
,3.1,-19.1246
,3.2,-19.0202
,3.3,-12.0054
,3.4,-9.78064
,3.5,-6.7539
,3.6,-4.92465
,3.7,-4.06772
,3.8,-7.94042
,3.9,-14.4718
,4,-22.1019
,4.1,-26.9029
,4.2,-32.4621
,4.3,-34.9395
,4.4,-34.7857
,4.5,-36.8182
,4.6,-40.1251
,4.7,-45.1788
,4.8,-46.1786
,4.9,-50.5347
,5,-48.9197
,5.1,-54.0888
,5.2,-54.9183
,5.3,-58.6262
,5.4,-57.7363
,5.5,-58.0934
,5.6,-50.0129
,5.7,-43.4759
,5.8,-39.4439
,5.9,-35.1263
,6,-31.6985
,6.1,-26.1833
,6.2,-22.014
,6.3,-16.4384
,6.4,-12.9997
,6.5,-5.43552
,6.6,-2.89766
,6.7,0.41474
,6.8,0.99702
,6.9,1.89791
,7,-1.55183
,7.1,-8.60509
,7.2,-10.4343
,7.3,-14.0708
,7.4,-18.7071
,7.5,-21.5141
,7.6,-22.3656
,7.7,-24.464
,7.8,-23.8597
,7.9,-27.639
,8,-29.9682
,8.1,-31.3634
,8.2,-31.2151
,8.3,-31.6491
,8.4,-34.6319
,8.5,-32.2039
,8.6,-29.0508
,8.7,-29.5232
