DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-3.1888
,0.1,-0.16205
,0.2,-5.66075
,0.3,-2.50215
,0.4,-3.38106
,0.5,-8.47875
,0.6,-4.43027
,0.7,-6.91319
,0.8,-6.1057
,0.9,-10.9177
,1,-10.3959
,1.1,-12.9502
,1.2,-13.5819
,1.3,-17.8941
,1.4,-17.8611
,1.5,-20.5089
,1.6,-21.8217
,1.7,-21.6789
,1.8,-26.057
,1.9,-24.2882
,2,-24.4859
,2.1,-24.1509
,2.2,-28.106
,2.3,-26.6448
,2.4,-32.1929
,2.5,-34.2254
,2.6,-31.3085
,2.7,-35.747
,2.8,-37.395
,2.9,-37.5323
,3,-40.4986
,3.1,-39.01
,3.2,-40.5755
,3.3,-41.0919
,3.4,-40.4712
,3.5,-36.7797
,3.6,-33.2696
,3.7,-28.3367
,3.8,-24.9858
,3.9,-23.3049
,4,-19.7563
,4.1,-18.6906
,4.2,-16.6801
,4.3,-15.9715
,4.4,-12.1098
,4.5,-14.9333
,4.6,-11.0661
,4.7,-8.31945
,4.8,-8.94018
,4.9,-8.61059
,5,-7.34715
,5.1,-6.18259
,5.2,-3.2657
,5.3,-2.53511
,5.4,-0.74982
,5.5,0.99702
,5.6,2.63948
,5.7,3.49093
,5.8,4.63352
,5.9,5.54538
,6,6.31993
,6.1,7.74816
,6.2,7.21532
,6.3,7.34716
,6.4,7.56689
,6.5,8.30847
,6.6,6.42431
,6.7,4.05124
,6.8,2.22201
,6.9,-2.67793
,7,-4.10067
,7.1,-5.61679
,7.2,-5.44651
,7.3,-9.22034
,7.4,-12.2031
,7.5,-17.1086
,7.6,-18.5093
,7.7,-20.9868
,7.8,-24.2717
,7.9,-25.5461
,8,-26.1394
,8.1,-27.1062
,8.2,-29.721
,8.3,-31.1547
,8.4,-31.8358
,8.5,-33.5607
,8.6,-34.0991
,8.7,-34.9505
,8.8,-36.3403
