DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-13.3128
,0.1,-8.16015
,0.2,-1.21674
,0.3,-13.3402
,0.4,-17.4601
,0.5,-9.12146
,0.6,-15.922
,0.7,-23.9092
,0.8,-28.5344
,0.9,-17.6909
,1,-23.3708
,1.1,-22.437
,1.2,-21.2504
,1.3,-29.8473
,1.4,-25.1891
,1.5,-29.0288
,1.6,-30.5559
,1.7,-32.5555
,1.8,-34.8846
,1.9,-43.443
,2,-39.7955
,2.1,-43.2727
,2.2,-41.394
,2.3,-45.6842
,2.4,-48.8812
,2.5,-48.8043
,2.6,-57.3023
,2.7,-48.8318
,2.8,-52.6496
,2.9,-51.0895
,3,-58.0988
,3.1,-57.945
,3.2,-52.5507
,3.3,-57.176
,3.4,-59.6919
,3.5,-51.4356
,3.6,-45.4974
,3.7,-44.9591
,3.8,-41.5204
,3.9,-46.3764
,4,-40.8392
,4.1,-36.148
,4.2,-34.3353
,4.3,-35.1153
,4.4,-30.3142
,4.5,-36.2469
,4.6,-29.2705
,4.7,-34.9505
,4.8,-30.1055
,4.9,-27.3973
,5,-32.0061
,5.1,-23.4807
,5.2,-25.0298
,5.3,-22.8819
,5.4,-27.4028
,5.5,-19.0477
,5.6,-21.2724
,5.7,-23.228
,5.8,-23.6565
,5.9,-16.1528
,6,-15.8287
,6.1,-15.977
,6.2,-13.2853
,6.3,-14.5268
,6.4,-13.2908
,6.5,-10.9562
,6.6,-16.8724
,6.7,-12.0109
,6.8,-16.6471
,6.9,-13.906
,7,-14.0708
,7.1,-13.0601
,7.2,-15.1969
,7.3,-12.2636
,7.4,-14.9003
,7.5,-14.3949
,7.6,-22.3326
,7.7,-20.2397
,7.8,-23.7718
,7.9,-21.0197
,8,-26.5514
,8.1,-23.7553
,8.2,-27.3424
,8.3,-29.5122
,8.4,-31.0558
,8.5,-32.2039
,8.6,-29.0178
,8.7,-30.5669
,8.8,-30.88
