DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-7.05052
,0.1,-6.73741
,0.2,-7.26475
,0.3,-6.89671
,0.4,-8.22057
,0.5,-12.9282
,0.6,-14.318
,0.7,-8.88525
,0.8,-12.6591
,0.9,-15.9495
,1,-19.0422
,1.1,-21.7943
,1.2,-24.7222
,1.3,-28.7102
,1.4,-32.2369
,1.5,-33.352
,1.6,-34.967
,1.7,-37.5213
,1.8,-41.8335
,1.9,-45.2667
,2,-43.7726
,2.1,-44.0857
,2.2,-40.592
,2.3,-32.116
,2.4,-29.2266
,2.5,-26.6612
,2.6,-20.833
,2.7,-20.3056
,2.8,-15.51
,2.9,-10.5772
,3,-9.64881
,3.1,-6.92418
,3.2,-0.42023
,3.3,3.41952
,3.4,5.25974
,3.5,7.58336
,3.6,5.24876
,3.7,1.54634
,3.8,-5.18833
,3.9,-11.5275
,4,-19.5421
,4.1,-19.9046
,4.2,-23.5356
,4.3,-25.6505
,4.4,-28.3971
,4.5,-34.3243
,4.6,-36.0766
,4.7,-39.2242
,4.8,-43.2013
,4.9,-44.9042
,5,-45.9314
,5.1,-46.4093
,5.2,-47.5299
,5.3,-42.5201
,5.4,-39.6856
,5.5,-33.5992
,5.6,-29.9682
,5.7,-26.3371
,5.8,-24.2662
,5.9,-22.1568
,6,-16.7405
,6.1,-12.0383
,6.2,-11.2199
,6.3,-6.26499
,6.4,-5.41354
,6.5,-2.71089
,6.6,0.32684
,6.7,4.94114
,6.8,4.0018
,6.9,0.10712
,7,-3.32613
,7.1,-9.91248
,7.2,-16.2736
,7.3,-18.7675
,7.4,-23.272
,7.5,-26.8425
,7.6,-28.2213
,7.7,-33.4234
,7.8,-34.8516
,7.9,-33.1927
,8,-34.1375
,8.1,-34.6099
,8.2,-34.5055
,8.3,-37.5158
,8.4,-36.4282
,8.5,-33.2586
,8.6,-29.9242
,8.7,-24.7826
,8.8,-22.393
