DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-22.4535
,0.1,-19.619
,0.2,-20.5968
,0.3,-22.2173
,0.4,-23.5356
,0.5,-31.4568
,0.6,-23.5082
,0.7,-22.8215
,0.8,-26.3042
,0.9,-28.0016
,1,-27.9137
,1.1,-34.1265
,1.2,-35.9557
,1.3,-37.5653
,1.4,-34.3023
,1.5,-39.79
,1.6,-39.6087
,1.7,-39.7955
,1.8,-42.63
,1.9,-44.4592
,2,-44.9701
,2.1,-46.5961
,2.2,-41.817
,2.3,-49.6393
,2.4,-45.0635
,2.5,-48.7165
,2.6,-51.2763
,2.7,-47.8266
,2.8,-50.7819
,2.9,-51.4246
,3,-50.304
,3.1,-53.946
,3.2,-54.1218
,3.3,-57.978
,3.4,-52.7759
,3.5,-47.1784
,3.6,-51.2323
,3.7,-50.8588
,3.8,-42.1686
,3.9,-43.3826
,4,-41.4105
,4.1,-37.8674
,4.2,-36.1151
,4.3,-38.9605
,4.4,-32.9949
,4.5,-32.4566
,4.6,-30.5449
,4.7,-27.3259
,4.8,-27.8972
,4.9,-30.0341
,5,-21.8767
,5.1,-19.7893
,5.2,-21.0087
,5.3,-18.8334
,5.4,-23.9751
,5.5,-18.394
,5.6,-15.0706
,5.7,-12.2031
,5.8,-10.3959
,5.9,-9.62683
,6,-11.7747
,6.1,-7.86901
,6.2,-7.24279
,6.3,-5.30368
,6.4,-8.31396
,6.5,-8.00085
,6.6,-7.11644
,6.7,-9.91248
,6.8,-6.40782
,6.9,-7.90196
,7,-4.90817
,7.1,-8.22606
,7.2,-11.7417
,7.3,-17.8337
,7.4,-20.9758
,7.5,-27.4797
,7.6,-31.5777
,7.7,-34.5055
,7.8,-37.4444
,7.9,-38.7243
,8,-43.6407
,8.1,-45.7611
,8.2,-46.0962
,8.3,-48.277
,8.4,-53.0396
,8.5,-52.1058
,8.6,-51.1499
,8.7,-54.9238
