DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-17.3832
,0.1,-20.7231
,0.2,-17.2679
,0.3,-17.3338
,0.4,-16.6691
,0.5,-20.4265
,0.6,-20.4375
,0.7,-22.426
,0.8,-28.3092
,0.9,-35.6097
,1,-38.7957
,1.1,-40.5261
,1.2,-44.3768
,1.3,-43.9264
,1.4,-46.6345
,1.5,-48.4967
,1.6,-52.4189
,1.7,-49.5569
,1.8,-54.5393
,1.9,-54.0284
,2,-54.4404
,2.1,-57.945
,2.2,-58.4834
,2.3,-59.615
,2.4,-59.4117
,2.5,-58.4284
,2.6,-57.8791
,2.7,-54.9677
,2.8,-47.6233
,2.9,-42.6355
,3,-34.8736
,3.1,-30.3362
,3.2,-27.1831
,3.3,-23.3873
,3.4,-19.2509
,3.5,-11.478
,3.6,-7.52843
,3.7,-8.98962
,3.8,-4.64449
,3.9,-2.67793
,4,-2.35932
,4.1,-2.67793
,4.2,-2.39778
,4.3,-6.48473
,4.4,-10.2311
,4.5,-13.2414
,4.6,-17.96
,4.7,-22.9533
,4.8,-26.1888
,4.9,-31.5557
,5,-34.2638
,5.1,-37.4993
,5.2,-38.4332
,5.3,-40.4217
,5.4,-38.8891
,5.5,-45.3381
,5.6,-43.866
,5.7,-43.9923
,5.8,-42.1686
,5.9,-40.7953
,6,-34.0441
,6.1,-32.6873
,6.2,-27.0513
,6.3,-26.6173
,6.4,-23.8762
,6.5,-21.5855
,6.6,-21.1186
,6.7,-16.9712
,6.8,-14.6366
,6.9,-10.9672
,7,-9.10497
,7.1,-8.56115
,7.2,-7.96788
,7.3,-10.0278
,7.4,-11.4066
,7.5,-11.9614
,7.6,-12.4394
,7.7,-22.5963
,7.8,-32.3302
,7.9,-41.1578
,8,-42.2674
,8.1,-50.2546
,8.2,-54.3525
,8.3,-56.4124
,8.4,-57.2639
,8.5,-58.6701
,8.6,-63.1965
,8.7,-65.3334
