DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-0.64545
,0.1,0.34333
,0.2,-2.32088
,0.3,-0.195
,0.4,-5.3696
,0.5,-6.29796
,0.6,-9.82459
,0.7,-14.3949
,0.8,-14.8674
,0.9,-17.982
,1,-19.586
,1.1,-23.607
,1.2,-23.8542
,1.3,-23.7279
,1.4,-24.1838
,1.5,-25.277
,1.6,-24.6507
,1.7,-25.9801
,1.8,-29.2595
,1.9,-30.1165
,2,-29.6441
,2.1,-32.2918
,2.2,-33.72
,2.3,-35.1592
,2.4,-34.1265
,2.5,-35.2691
,2.6,-39.6197
,2.7,-36.0381
,2.8,-36.4227
,2.9,-39.6252
,3,-41.405
,3.1,-42.0917
,3.2,-38.1695
,3.3,-41.861
,3.4,-39.1363
,3.5,-36.56
,3.6,-35.6152
,3.7,-31.9182
,3.8,-26.5679
,3.9,-24.5354
,4,-19.8881
,4.1,-17.2953
,4.2,-14.1862
,4.3,-12.8129
,4.4,-12.769
,4.5,-12.6646
,4.6,-9.89051
,4.7,-9.00061
,4.8,-5.90245
,4.9,-5.33115
,5,-4.02377
,5.1,-4.01278
,5.2,-3.8315
,5.3,0.90912
,5.4,0.87617
,5.5,2.69442
,5.6,6.53417
,5.7,3.8425
,5.8,6.31993
,5.9,5.00706
,6,5.08396
,6.1,7.34716
,6.2,7.26477
,6.3,6.45726
,6.4,7.79211
,6.5,10.7529
,6.6,9.03907
,6.7,7.70972
,6.8,1.94734
,6.9,5.32017
,7,1.13985
,7.1,-1.99128
,7.2,-2.87569
,7.3,-8.74792
,7.4,-10.8793
,7.5,-17.4601
,7.6,-19.1575
,7.7,-20.0639
,7.8,-23.272
,7.9,-26.1119
,8,-25.5571
,8.1,-27.1392
,8.2,-29.254
,8.3,-30.7757
,8.4,-32.6708
,8.5,-29.4518
,8.6,-32.7862
,8.7,-36.1041
,8.8,-33.9837
,8.9,-36.983
,9,-38.554
