DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-34.6044
,0.1,-32.149
,0.2,-28.4246
,0.3,-32.929
,0.4,-28.8146
,0.5,-31.9622
,0.6,-31.1657
,0.7,-30.8526
,0.8,-31.4623
,0.9,-37.4444
,1,-34.6868
,1.1,-38.3508
,1.2,-42.8003
,1.3,-44.1846
,1.4,-45.5798
,1.5,-44.7888
,1.6,-43.8879
,1.7,-46.3983
,1.8,-48.288
,1.9,-45.827
,2,-47.8595
,2.1,-51.7597
,2.2,-51.4686
,2.3,-51.7103
,2.4,-51.5729
,2.5,-53.924
,2.6,-52.5287
,2.7,-52.0783
,2.8,-55.2863
,2.9,-53.3637
,3,-56.7255
,3.1,-54.8029
,3.2,-52.8254
,3.3,-47.8815
,3.4,-48.656
,3.5,-41.806
,3.6,-42.0697
,3.7,-44.223
,3.8,-39.1033
,3.9,-39.2901
,4,-36.9665
,4.1,-32.4016
,4.2,-33.8244
,4.3,-32.0446
,4.4,-31.0613
,4.5,-33.5277
,4.6,-29.0728
,4.7,-27.238
,4.8,-27.0073
,4.9,-18.8554
,5,-20.1958
,5.1,-18.0864
,5.2,-15.142
,5.3,-13.1754
,5.4,-9.7367
,5.5,-10.4838
,5.6,-8.11071
,5.7,-7.76463
,5.8,-4.52364
,5.9,-3.97433
,6,-2.07368
,6.1,-1.8155
,6.2,-1.74958
,6.3,-2.23847
,6.4,-4.02377
,6.5,-2.35932
,6.6,-3.62825
,6.7,-6.97911
,6.8,-7.7921
,6.9,-12.9228
,7,-15.4991
,7.1,-17.8007
,7.2,-23.2939
,7.3,-25.8263
,7.4,-27.9192
,7.5,-35.324
,7.6,-36.593
,7.7,-36.2963
,7.8,-38.4661
,7.9,-41.5533
,8,-44.7064
,8.1,-46.1511
,8.2,-49.914
,8.3,-46.2775
,8.4,-51.0511
,8.5,-50.9522
,8.6,-53.0012
,8.7,-58.6646
,8.8,-56.8904
