DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-6.86925
,0.1,-7.02855
,0.2,-11.132
,0.3,-9.23681
,0.4,-9.83558
,0.5,-12.4613
,0.6,-11.3737
,0.7,-14.6092
,0.8,-15.8451
,0.9,-22.3491
,1,-23.1346
,1.1,-28.4246
,1.2,-30.9295
,1.3,-33.6266
,1.4,-38.9825
,1.5,-34.555
,1.6,-41.1029
,1.7,-37.5048
,1.8,-44.1901
,1.9,-42.5531
,2,-42.3004
,2.1,-40.982
,2.2,-42.2674
,2.3,-38.9276
,2.4,-32.3852
,2.5,-31.8963
,2.6,-32.9125
,2.7,-31.1822
,2.8,-27.271
,2.9,-26.2548
,3,-19.185
,3.1,-16.0044
,3.2,-12.4833
,3.3,-8.33044
,3.4,-9.40711
,3.5,-5.5399
,3.6,-10.1542
,3.7,-18.3555
,3.8,-22.9424
,3.9,-31.0064
,4,-30.6603
,4.1,-37.4664
,4.2,-36.3128
,4.3,-39.0649
,4.4,-39.1802
,4.5,-39.9383
,4.6,-41.1743
,4.7,-45.7611
,4.8,-48.1671
,4.9,-48.6725
,5,-51.4411
,5.1,-48.2221
,5.2,-48.1891
,5.3,-41.2732
,5.4,-34.4341
,5.5,-30.7647
,5.6,-30.7152
,5.7,-25.8977
,5.8,-19.7563
,5.9,-20.4924
,6,-16.2846
,6.1,-14.6971
,6.2,-9.96192
,6.3,-10.7365
,6.4,-7.62731
,6.5,-6.59459
,6.6,-7.56689
,6.7,-9.42907
,6.8,-16.2626
,6.9,-15.4936
,7,-25.0243
,7.1,-24.7551
,7.2,-31.1217
,7.3,-32.7642
,7.4,-29.5342
,7.5,-34.7417
,7.6,-32.2204
,7.7,-35.9338
,7.8,-39.8449
,7.9,-37.6037
,8,-36.8182
,8.1,-40.7294
,8.2,-39.7296
,8.3,-36.4721
,8.4,-39.2736
,8.5,-29.6825
,8.6,-30.1604
,8.7,-27.639
