DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-14.8234
,0.1,-13.549
,0.2,-13.5545
,0.3,-14.7135
,0.4,-15.0761
,0.5,-16.6252
,0.6,-21.8657
,0.7,-18.1193
,0.8,-21.1186
,0.9,-24.1069
,1,-24.1509
,1.1,-25.6011
,1.2,-28.0785
,1.3,-31.5337
,1.4,-36.192
,1.5,-35.3899
,1.6,-37.741
,1.7,-36.8786
,1.8,-39.4934
,1.9,-39.378
,2,-40.7568
,2.1,-46.0468
,2.2,-44.0363
,2.3,-39.6087
,2.4,-33.3025
,2.5,-35.5987
,2.6,-28.5674
,2.7,-22.4809
,2.8,-18.0754
,2.9,-14.9058
,3,-14.8014
,3.1,-10.0223
,3.2,-7.72069
,3.3,-7.83055
,3.4,-8.22057
,3.5,-6.49022
,3.6,-2.59554
,3.7,-2.12861
,3.8,-6.97362
,3.9,-6.80883
,4,-16.1582
,4.1,-17.938
,4.2,-22.8984
,4.3,-31.0833
,4.4,-36.3787
,4.5,-40.592
,4.6,-46.6236
,4.7,-49.9305
,4.8,-46.8488
,4.9,-56.7036
,5,-55.9181
,5.1,-56.0389
,5.2,-60.8784
,5.3,-62.5538
,5.4,-59.8896
,5.5,-54.6931
,5.6,-50.3095
,5.7,-39.0484
,5.8,-35.6811
,5.9,-29.9956
,6,-23.9531
,6.1,-21.8108
,6.2,-19.6904
,6.3,-20.4924
,6.4,-15.0596
,6.5,-15.1036
,6.6,-15.0212
,6.7,-11.2418
,6.8,-7.73168
,6.9,-6.28697
,7,-3.92489
,7.1,-5.7816
,7.2,-10.4124
,7.3,-12.9008
,7.4,-16.4384
,7.5,-19.7673
,7.6,-19.7893
,7.7,-22.0634
,7.8,-23.1401
,7.9,-25.4033
,8,-26.3811
,8.1,-26.6338
,8.2,-29.5012
,8.3,-28.0181
,8.4,-35.0274
,8.5,-31.5447
,8.6,-34.8791
,8.7,-30.0341
