DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-20.5583
,0.1,-17.9985
,0.2,-23.5686
,0.3,-14.8179
,0.4,-25.5791
,0.5,-24.5244
,0.6,-24.42
,0.7,-22.0909
,0.8,-23.6235
,0.9,-27.2161
,1,-33.9397
,1.1,-34.5824
,1.2,-39.9658
,1.3,-41.85
,1.4,-45.0305
,1.5,-46.684
,1.6,-49.6228
,1.7,-51.3697
,1.8,-52.1662
,1.9,-53.4736
,2,-51.5894
,2.1,-57.3628
,2.2,-52.0453
,2.3,-47.6782
,2.4,-43.7067
,2.5,-40.3778
,2.6,-36.1425
,2.7,-34.0112
,2.8,-30.3142
,2.9,-23.5191
,3,-20.0529
,3.1,-19.6355
,3.2,-15.0431
,3.3,-12.0658
,3.4,-10.8353
,3.5,-12.2855
,3.6,-12.9228
,3.7,-16.6801
,3.8,-23.0083
,3.9,-32.4566
,4,-37.5598
,4.1,-51.5125
,4.2,-54.5997
,4.3,-57.978
,4.4,-62.9768
,4.5,-63.9766
,4.6,-66.4705
,4.7,-70.1509
,4.8,-69.3819
,4.9,-72.7987
,5,-78.7258
,5.1,-74.6883
,5.2,-73.5622
,5.3,-77.1273
,5.4,-72.0571
,5.5,-60.8455
,5.6,-52.5837
,5.7,-43.7726
,5.8,-37.9113
,5.9,-32.8631
,6,-29.666
,6.1,-25.4473
,6.2,-20.8714
,6.3,-16.389
,6.4,-12.747
,6.5,-10.8573
,6.6,-9.56091
,6.7,-8.74792
,6.8,-8.73144
,6.9,-10.9562
,7,-14.318
,7.1,-15.164
,7.2,-17.147
,7.3,-18.5148
,7.4,-25.645
,7.5,-29.699
,7.6,-31.4898
,7.7,-31.4293
,7.8,-32.7917
,7.9,-33.709
,8,-34.3462
,8.1,-35.2306
,8.2,-36.1535
,8.3,-37.7685
,8.4,-37.2961
,8.5,-37.4279
,8.6,-34.1045
,8.7,-30.0451
,8.8,-30.4021
