DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-10.9946
,0.1,-10.4014
,0.2,-9.58838
,0.3,-8.42931
,0.4,-12.0548
,0.5,-16.1143
,0.6,-16.1143
,0.7,-20.0969
,0.8,-16.8559
,0.9,-23.195
,1,-18.1028
,1.1,-19.3608
,1.2,-22.9698
,1.3,-21.4262
,1.4,-22.7666
,1.5,-26.2328
,1.6,-25.0902
,1.7,-25.7659
,1.8,-25.6121
,1.9,-26.9634
,2,-32.0501
,2.1,-34.5824
,2.2,-39.7735
,2.3,-35.9613
,2.4,-38.8836
,2.5,-38.1475
,2.6,-40.6195
,2.7,-36.9061
,2.8,-35.6316
,2.9,-37.1643
,3,-34.566
,3.1,-33.4399
,3.2,-27.9027
,3.3,-30.7867
,3.4,-29.7979
,3.5,-28.2653
,3.6,-28.4795
,3.7,-28.7487
,3.8,-25.4473
,3.9,-25.4198
,4,-28.1169
,4.1,-26.5788
,4.2,-25.1286
,4.3,-23.1291
,4.4,-20.8769
,4.5,-21.0472
,4.6,-15.5155
,4.7,-16.1033
,4.8,-13.7962
,4.9,-11.3023
,5,-11.3847
,5.1,-7.73717
,5.2,-7.27574
,5.3,-6.05075
,5.4,-7.3142
,5.5,-4.63352
,5.6,-5.41354
,5.7,-1.73859
,5.8,-5.24326
,5.9,-3.57332
,6,-8.08325
,6.1,-10.5607
,6.2,-18.0314
,6.3,-22.6347
,6.4,-22.3326
,6.5,-24.5464
,6.6,-22.7776
,6.7,-29.2486
,6.8,-29.7759
,6.9,-31.336
,7,-33.6431
,7.1,-34.0002
,7.2,-30.6548
,7.3,-34.2419
,7.4,-38.219
,7.5,-41.1468
,7.6,-41.0315
,7.7,-42.9156
,7.8,-44.9866
,7.9,-45.437
,8,-44.5911
,8.1,-48.3319
,8.2,-50.8368
,8.3,-50.9137
,8.4,-53.5779
,8.5,-54.4953
,8.6,-54.3744
,8.7,-54.0339
