DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-10.4069
,0.1,-7.7921
,0.2,-9.46204
,0.3,-8.08325
,0.4,-11.923
,0.5,-13.9939
,0.6,-16.5593
,0.7,-21.212
,0.8,-22.2063
,0.9,-24.2882
,1,-27.65
,1.1,-29.8253
,1.2,-33.1652
,1.3,-33.7035
,1.4,-34.7527
,1.5,-36.7028
,1.6,-38.2464
,1.7,-38.587
,1.8,-39.9878
,1.9,-38.8781
,2,-41.7181
,2.1,-44.223
,2.2,-44.223
,2.3,-42.2894
,2.4,-38.2244
,2.5,-35.8953
,2.6,-33.2641
,2.7,-30.0176
,2.8,-24.8265
,2.9,-21.1626
,3,-18.3555
,3.1,-12.5602
,3.2,-8.67101
,3.3,-3.2712
,3.4,-2.00227
,3.5,1.51338
,3.6,1.0904
,3.7,4.10617
,3.8,5.38609
,3.9,2.17256
,4,-2.75484
,4.1,-13.2029
,4.2,-17.4272
,4.3,-22.1733
,4.4,-28.9135
,4.5,-31.8139
,4.6,-32.8191
,4.7,-36.8621
,4.8,-40.8007
,4.9,-41.3446
,5,-46.5521
,5.1,-47.0465
,5.2,-48.4748
,5.3,-52.0948
,5.4,-54.4953
,5.5,-51.6279
,5.6,-49.3757
,5.7,-45.2557
,5.8,-41.026
,5.9,-37.5982
,6,-35.0384
,6.1,-26.1833
,6.2,-23.1841
,6.3,-17.8556
,6.4,-11.901
,6.5,-9.35218
,6.6,-3.27669
,6.7,1.89241
,6.8,5.62779
,6.9,5.58384
,7,5.46299
,7.1,3.56783
,7.2,5.90245
,7.3,2.49666
,7.4,-2.65047
,7.5,-3.39205
,7.6,-4.78183
,7.7,-5.95738
,7.8,-6.19358
,7.9,-10.9452
,8,-12.6096
,8.1,-14.6147
,8.2,-13.7797
,8.3,-14.1422
,8.4,-19.3168
,8.5,-18.9653
,8.6,-20.5913
,8.7,-22.1953
,8.8,-17.9765
