DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-12.9832
,0.1,-6.87473
,0.2,-12.2526
,0.3,-11.8296
,0.4,-15.0761
,0.5,-14.8454
,0.6,-13.6094
,0.7,-17.3118
,0.8,-16.0044
,0.9,-17.3283
,1,-21.9975
,1.1,-16.5318
,1.2,-21.201
,1.3,-20.02
,1.4,-22.7721
,1.5,-27.6061
,1.6,-30.4351
,1.7,-33.6102
,1.8,-30.6218
,1.9,-32.907
,2,-37.8839
,2.1,-41.0589
,2.2,-40.1471
,2.3,-43.7341
,2.4,-48.8099
,2.5,-44.6954
,2.6,-45.86
,2.7,-51.4411
,2.8,-50.3534
,2.9,-54.5942
,3,-52.0453
,3.1,-57.3133
,3.2,-60.4225
,3.3,-60.4664
,3.4,-65.4707
,3.5,-64.5643
,3.6,-63.9546
,3.7,-59.3513
,3.8,-57.6704
,3.9,-48.6286
,4,-46.1511
,4.1,-42.987
,4.2,-41.3665
,4.3,-40.5646
,4.4,-39.1528
,4.5,-38.4991
,4.6,-33.8079
,4.7,-33.3794
,4.8,-34.6429
,4.9,-33.0498
,5,-26.3536
,5.1,-28.7871
,5.2,-27.7544
,5.3,-22.9863
,5.4,-22.8435
,5.5,-19.2619
,5.6,-18.6796
,5.7,-14.6641
,5.8,-11.5604
,5.9,-12.1647
,6,-2.66695
,6.1,-2.60653
,6.2,2.11763
,6.3,1.39803
,6.4,4.39732
,6.5,5.51243
,6.6,3.31514
,6.7,3.45797
,6.8,5.39708
,6.9,2.98556
,7,1.4969
,7.1,-2.30989
,7.2,1.40352
,7.3,-0.74982
,7.4,-4.54013
,7.5,-2.10114
,7.6,-4.10067
,7.7,-6.48473
,7.8,-4.47421
,7.9,-9.03357
,8,-5.6937
,8.1,-10.2256
,8.2,-9.03357
,8.3,-10.9672
,8.4,-9.92347
,8.5,-10.5387
,8.6,-11.6099
,8.7,-13.6149
,8.8,-12.0603
