DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-6.29796
,0.1,-5.06198
,0.2,-3.77657
,0.3,-8.15465
,0.4,-7.15489
,0.5,-8.19311
,0.6,-10.7584
,0.7,-8.05578
,0.8,-10.9562
,0.9,-10.5167
,1,-16.9438
,1.1,-14.0544
,1.2,-19.5805
,1.3,-21.0692
,1.4,-20.5363
,1.5,-19.63
,1.6,-19.8057
,1.7,-22.9808
,1.8,-20.2507
,1.9,-20.7121
,2,-21.9151
,2.1,-23.1731
,2.2,-25.0572
,2.3,-24.9748
,2.4,-25.5406
,2.5,-27.8533
,2.6,-31.8194
,2.7,-27.6775
,2.8,-31.8633
,2.9,-31.3195
,3,-33.8628
,3.1,-32.149
,3.2,-37.0104
,3.3,-38.6255
,3.4,-35.7964
,3.5,-32.951
,3.6,-28.4905
,3.7,-28.084
,3.8,-27.1611
,3.9,-25.9801
,4,-21.9316
,4.1,-17.8831
,4.2,-20.0145
,4.3,-18.5148
,4.4,-13.494
,4.5,-14.8509
,4.6,-14.7245
,4.7,-11.5275
,4.8,-10.3739
,4.9,-6.92418
,5,-9.67077
,5.1,-5.75962
,5.2,-3.09542
,5.3,-3.63375
,5.4,-2.77132
,5.5,-3.97433
,5.6,7.4165e-2
,5.7,-0.33783
,5.8,-0.85968
,5.9,-1.008
,6,-1.84296
,6.1,-4.18307
,6.2,-6.4298
,6.3,-13.0436
,6.4,-16.345
,6.5,-20.9538
,6.6,-21.1076
,6.7,-23.3928
,6.8,-28.886
,6.9,-25.8647
,7,-30.6438
,7.1,-31.0338
,7.2,-33.0498
,7.3,-37.0654
,7.4,-38.1201
,7.5,-39.7845
,7.6,-40.1196
,7.7,-40.4437
,7.8,-38.3123
,7.9,-42.9816
,8,-41.5369
,8.1,-42.2345
,8.2,-46.4203
,8.3,-47.7332
,8.4,-47.3981
,8.5,-45.8545
,8.6,-50.5732
,8.7,-48.3209
