DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-6.86925
,0.1,-4.86972
,0.2,-6.40782
,0.3,-11.7197
,0.4,-18.1907
,0.5,-20.4375
,0.6,-18.1523
,0.7,-20.9154
,0.8,-21.5306
,0.9,-19.5915
,1,-22.382
,1.1,-25.0572
,1.2,-28.7102
,1.3,-20.5089
,1.4,-27.8313
,1.5,-23.5905
,1.6,-27.3589
,1.7,-27.8148
,1.8,-29.9187
,1.9,-33.2146
,2,-33.0553
,2.1,-35.1098
,2.2,-38.7518
,2.3,-40.6579
,2.4,-36.3842
,2.5,-37.4829
,2.6,-38.6914
,2.7,-33.9947
,2.8,-40.9765
,2.9,-40.5206
,3,-44.5966
,3.1,-44.1241
,3.2,-48.4912
,3.3,-51.1115
,3.4,-51.7817
,3.5,-47.4585
,3.6,-48.255
,3.7,-52.2815
,3.8,-41.2952
,3.9,-43.1354
,4,-37.2906
,4.1,-31.1712
,4.2,-31.8853
,4.3,-28.1499
,4.4,-22.838
,4.5,-17.4711
,4.6,-16.7131
,4.7,-17.2844
,4.8,-16.5867
,4.9,-19.2784
,5,-15.6034
,5.1,-7.42406
,5.2,-4.58407
,5.3,-6.84178
,5.4,-5.00156
,5.5,-5.46299
,5.6,-5.41354
,5.7,0.45868
,5.8,-6.27598
,5.9,-4.24899
,6,-0.47516
,6.1,6.37487
,6.2,-1.29914
,6.3,5.47948
,6.4,-0.56855
,6.5,6.52318
,6.6,3.57334
,6.7,-8.232e-3
,6.8,8.64356
,6.9,-1.2552
,7,1.76607
,7.1,1.821
,7.2,-2.10114
,7.3,-0.83771
,7.4,-9.81909
,7.5,-23.195
,7.6,-13.8346
,7.7,-18.8719
,7.8,-25.667
,7.9,-24.3541
,8,-25.2715
,8.1,-30.6878
,8.2,-26.4141
,8.3,-34.2144
,8.4,-33.4838
,8.5,-33.8464
,8.6,-39.6417
,8.7,-46.3269
,8.8,-34.9175
