DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-11.11
,0.1,-12.8733
,0.2,-11.8021
,0.3,-9.76966
,0.4,-14.7959
,0.5,-18.4929
,0.6,-13.1535
,0.7,-15.6474
,0.8,-17.3393
,0.9,-21.3383
,1,-18.6851
,1.1,-18.4489
,1.2,-20.421
,1.3,-22.1019
,1.4,-21.2834
,1.5,-24.4585
,1.6,-22.8764
,1.7,-23.7883
,1.8,-26.7052
,1.9,-27.1611
,2,-30.9459
,2.1,-31.6436
,2.2,-29.9956
,2.3,-32.6214
,2.4,-33.5387
,2.5,-29.5122
,2.6,-32.8686
,2.7,-32.4676
,2.8,-32.2753
,2.9,-30.6109
,3,-32.2039
,3.1,-28.7542
,3.2,-28.3422
,3.3,-27.7269
,3.4,-29.5287
,3.5,-26.6777
,3.6,-30.9075
,3.7,-24.9529
,3.8,-24.0959
,3.9,-21.3933
,4,-25.2001
,4.1,-23.7444
,4.2,-22.3491
,4.3,-20.0364
,4.4,-17.0427
,4.5,-18.2512
,4.6,-16.9657
,4.7,-11.912
,4.8,-10.0114
,4.9,-6.23204
,5,-6.74839
,5.1,-6.96812
,5.2,-6.19358
,5.3,-2.41425
,5.4,-4.62802
,5.5,-4.99606
,5.6,-7.94592
,5.7,-10.275
,5.8,-13.2194
,5.9,-15.6474
,6,-17.5755
,6.1,-20.1408
,6.2,-23.228
,6.3,-25.5242
,6.4,-29.1826
,6.5,-29.6825
,6.6,-30.1275
,6.7,-29.4353
,6.8,-33.9288
,6.9,-34.1979
,7,-35.9063
,7.1,-38.587
,7.2,-41.8005
,7.3,-38.7408
,7.4,-45.3601
,7.5,-45.7282
,7.6,-46.1951
,7.7,-45.8874
,7.8,-46.5082
,7.9,-43.7067
,8,-46.9861
,8.1,-48.4967
,8.2,-50.4084
,8.3,-47.8595
,8.4,-49.8975
,8.5,-52.2761
,8.6,-53.4736
,8.7,-50.3315
