DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-0.20599
,0.1,-3.72714
,0.2,-5.89695
,0.3,-4.2435
,0.4,-0.67841
,0.5,-8.86328
,0.6,-11.555
,0.7,-3.32063
,0.8,-9.71473
,0.9,-6.75938
,1,-11.7307
,1.1,-11.1265
,1.2,-14.9992
,1.3,-14.4828
,1.4,-14.8179
,1.5,-18.4215
,1.6,-17.8996
,1.7,-20.811
,1.8,-21.3109
,1.9,-23.6455
,2,-24.2497
,2.1,-26.7711
,2.2,-31.9787
,2.3,-29.6441
,2.4,-29.8693
,2.5,-32.7203
,2.6,-34.3957
,2.7,-34.8956
,2.8,-29.3255
,2.9,-33.6596
,3,-36.4666
,3.1,-31.2591
,3.2,-33.6156
,3.3,-33.4948
,3.4,-29.9352
,3.5,-29.7594
,3.6,-26.3207
,3.7,-25.1726
,3.8,-21.0802
,3.9,-23.7663
,4,-22.7446
,4.1,-17.7897
,4.2,-15.6858
,4.3,-18.7895
,4.4,-9.95642
,4.5,-9.46753
,4.6,-11.2418
,4.7,-11.2858
,4.8,-10.8353
,4.9,-8.51172
,5,-4.17208
,5.1,-2.98006
,5.2,-3.73812
,5.3,0.41474
,5.4,-1.0135
,5.5,-1.70564
,5.6,2.7109
,5.7,2.37581
,5.8,1.45845
,5.9,3.67221
,6,3.00753
,6.1,-1.12885
,6.2,3.5953
,6.3,-1.04645
,6.4,2.35383
,6.5,0.21698
,6.6,-6.79784
,6.7,-12.2965
,6.8,-9.06103
,6.9,-14.8783
,7,-20.6022
,7.1,-22.0525
,7.2,-22.5029
,7.3,-27.5402
,7.4,-29.8912
,7.5,-27.9906
,7.6,-31.4074
,7.7,-31.0943
,7.8,-38.8507
,7.9,-34.3517
,8,-30.1165
,8.1,-39.4055
,8.2,-39.1143
,8.3,-42.5531
,8.4,-41.7291
,8.5,-45.9808
,8.6,-45.4645
,8.7,-45.5084
,8.8,-47.7387
