DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-3.37558
,0.1,-2.79879
,0.2,-6.21006
,0.3,2.54611
,0.4,-1.38703
,0.5,-5.62778
,0.6,-9.45105
,0.7,-12.6041
,0.8,-11.5604
,0.9,-13.5984
,1,-14.3455
,1.1,-15.7188
,1.2,-12.5053
,1.3,-21.3438
,1.4,-20.8989
,1.5,-32.0281
,1.6,-25.1341
,1.7,-31.0723
,1.8,-28.7487
,1.9,-33.8134
,2,-30.0176
,2.1,-29.0618
,2.2,-27.9576
,2.3,-20.7231
,2.4,-24.5464
,2.5,-21.5031
,2.6,-16.6032
,2.7,-16.6801
,2.8,-14.8344
,2.9,-10.9836
,3,-9.42907
,3.1,-3.70516
,3.2,-2.9416
,3.3,2.59005
,3.4,0.67841
,3.5,4.90269
,3.6,3.88095
,3.7,2.60653
,3.8,-2.52962
,3.9,-3.45797
,4,-4.86972
,4.1,-9.63782
,4.2,-11.5275
,4.3,-17.559
,4.4,-16.1637
,4.5,-25.1122
,4.6,-22.7281
,4.7,-24.0575
,4.8,-34.7308
,4.9,-36.7962
,5,-35.7086
,5.1,-38.4881
,5.2,-34.7308
,5.3,-35.2526
,5.4,-32.929
,5.5,-32.0885
,5.6,-27.2985
,5.7,-24.2882
,5.8,-21.3438
,5.9,-16.5977
,6,-12.9008
,6.1,-9.44006
,6.2,-6.70445
,6.3,-4.02377
,6.4,-2.17805
,6.5,2.00777
,6.6,4.14463
,6.7,1.019
,6.8,-1.34308
,6.9,-6.56162
,7,-15.12
,7.1,-21.4152
,7.2,-27.7214
,7.3,-28.897
,7.4,-39.6747
,7.5,-44.5416
,7.6,-43.2178
,7.7,-45.6567
,7.8,-50.8588
,7.9,-48.7604
,8,-53.8416
,8.1,-55.973
,8.2,-56.4399
,8.3,-62.032
,8.4,-54.2316
,8.5,-52.6002
,8.6,-42.5915
,8.7,-39.7131
,8.8,-36.7248
