DataTypeVer2.0,Time,RawData
NumberOfData,,300
PreTriggerData,,0
SamplingTime[ms],,100.000
DataLabel,,GonioCh2[1]
DataUnit,sec,deg
,0,-8.15465
,0.1,-9.75317
,0.2,-9.64881
,0.3,-11.4176
,0.4,-12.4284
,0.5,-18.4489
,0.6,-13.3842
,0.7,-14.4004
,0.8,-22.3436
,0.9,-20.3166
,1,-16.9767
,1.1,-23.9861
,1.2,-25.3319
,1.3,-29.5122
,1.4,-29.9517
,1.5,-31.726
,1.6,-36.571
,1.7,-30.9734
,1.8,-28.6937
,1.9,-30.3362
,2,-24.1948
,2.1,-20.8989
,2.2,-16.2956
,2.3,-10.1322
,2.4,-8.43481
,2.5,-5.47398
,2.6,-3.39754
,2.7,0.62348
,2.8,-1.71663
,2.9,4.41379
,3,4.86973
,3.1,1.02997
,3.2,2.88668
,3.3,0.5246
,3.4,-0.78278
,3.5,-1.91437
,3.6,-1.60126
,3.7,-3.47994
,3.8,-3.02401
,3.9,-4.50717
,4,-7.38012
,4.1,-11.4286
,4.2,-10.6156
,4.3,-14.8399
,4.4,-17.0042
,4.5,-21.7229
,4.6,-21.591
,4.7,-26.3481
,4.8,-23.2445
,4.9,-26.3317
,5,-17.3448
,5.1,-15.9715
,5.2,-14.1422
,5.3,-14.3125
,5.4,-4.4797
,5.5,-5.75962
,5.6,-1.78803
,5.7,1.15082
,5.8,1.31013
,5.9,2.56258
,6,6.53417
,6.1,3.66671
,6.2,4.06223
,6.3,4.90817
,6.4,1.22773
,6.5,-2.24397
,6.6,-2.49666
,6.7,-10.297
,6.8,-12.8294
,6.9,-16.4714
,7,-21.6624
,7.1,-27.1831
,7.2,-30.9569
,7.3,-30.6988
,7.4,-37.9278
,7.5,-38.9221
,7.6,-43.8275
,7.7,-52.3804
,7.8,-45.3436
,7.9,-55.4676
,8,-55.2973
,8.1,-53.0121
,8.2,-45.025
,8.3,-36.7742
,8.4,-27.293
,8.5,-28.4685
,8.6,-21.9151
,8.7,-22.4809
,8.8,-16.1582
